recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,2.81329989997903,,no flicker,Vergessen,2,2,454134.7245393,454540.2733765
0,2.61162300000433,,no flicker,Vergessen,2,1,454144.4816909,454335.033848
0,2.04288089997135,,no flicker,Erinnern,1,2,454153.9385108,454345.8579167
1,0.333328300039284,,no flicker,Erinnern,2,2,454666.968281,455522.7926479
1,0.39400700002443,,no flicker,Erinnern,2,1,454677.1460083,455500.3692459
1,0.304406499955803,unrelated,,Erinnern,2,1,454686.954264,455395.984811
NaN,NaN,,no flicker,,1,1,454696.8979003,455455.0897121
NaN,NaN,unrelated,,Vergessen,1,1,454706.9063083,455311.505819
NaN,NaN,,no flicker,Vergessen,1,1,454718.5060708,455361.7374409
1,0.479000400053337,unrelated,,Erinnern,2,1,454728.1693904,455297.4402986
NaN,NaN,,no flicker,Erinnern,2,2,454738.8500316,455258.2254306
0,2.71456049999688,unrelated,,Erinnern,1,2,454749.3300595,455445.7137438
0,0.268652800004929,unrelated,,Erinnern,1,2,454759.6804597,455304.5057989
1,0.477310599992052,unrelated,,Erinnern,2,2,454770.1614319,455322.7688868
1,0.655914500006475,unrelated,,Erinnern,2,1,454780.0252719,455281.345691
1,0.702416899963282,,no flicker,Erinnern,2,2,454790.1693503,455559.7850403
0,0.3895412000129,,no flicker,Erinnern,1,2,454799.9872323,455402.5057648
0,0.631740100041497,,no flicker,Erinnern,1,2,454809.8654253,455424.2249228
0,0.283827900013421,unrelated,,Erinnern,1,1,454818.8731104,455507.7851689
1,0.383713999995962,,no flicker,Erinnern,1,2,454829.3615509,455466.0342149
0,0.573080999951344,unrelated,,Erinnern,1,1,454838.6724137,455267.1534893
1,0.248901599959936,related,,Erinnern,2,1,454848.2971591,455340.1614619
0,1.63998220005305,unrelated,,Vergessen,2,2,454857.9141574,455473.1773107
0,1.5673342999653,,no flicker,Erinnern,2,2,454868.3299524,455409.2176625
0,0.741090599971358,,no flicker,Vergessen,2,2,454877.9457137,455482.5375393
1,0.354229899996426,unrelated,,Erinnern,2,1,454887.8255009,455354.6651336
NaN,NaN,,no flicker,Vergessen,2,2,454897.4819751,455330.1297737
NaN,NaN,unrelated,,Vergessen,2,1,454907.9698,455386.9845095
1,0.27880929998355,unrelated,,Erinnern,1,1,454918.2730575,455566.9055089
1,0.343376300006639,,no flicker,Erinnern,1,2,454927.9617266,455274.5233825
1,0.225852800009307,unrelated,,Erinnern,1,2,454937.4808666,455546.2015569
0,2.12802439997904,unrelated,,Wissen,1,2,454946.993092,455490.9771653
0,1.2638195999898,,no flicker,Erinnern,1,1,454956.5938077,455589.3453214
NaN,NaN,,flicker seen,Vergessen,2,1,454967.665158,455580.5772764
1,1.84838000003947,,no flicker,Wissen,1,1,454976.9536576,455232.5847676
1,0.290103900013492,,no flicker,Erinnern,2,1,454986.5617216,455553.224853
1,0.946712999953888,,flicker seen,Erinnern,1,2,454995.8422431,455250.9617067
0,0.319588300015312,unrelated,,Erinnern,1,2,455005.2980838,455417.321681
1,1.11932669999078,,no flicker,Erinnern,1,1,455015.6005662,455431.2175168
1,1.82872960000532,related,,Erinnern,2,2,455024.9380405,455241.5768103
1,0.281798000039998,,no flicker,Erinnern,2,2,455035.8498436,455438.9298043
0,1.57801890000701,related,,Vergessen,2,2,455045.4333194,455537.9775205
1,1.43120690004434,unrelated,,Vergessen,2,1,455055.0333606,455514.8094816
0,1.81896090001101,,no flicker,Erinnern,2,2,455066.7058861,455288.9690387
0,0.436033400008455,unrelated,,Erinnern,1,1,455076.337555,455225.800912
1,1.76377660001162,,,Erinnern,1,1,455087.6410833,455371.9534694
1,0.559084200009238,unrelated,,Erinnern,2,1,455099.0004243,455347.3288448
0,0.379493699991144,,,Vergessen,1,2,455108.9771744,455529.5218259
1,1.43529880000278,unrelated,,Erinnern,1,1,455120.3618215,455216.9945245
1,0.289308799954597,,no flicker,Erinnern,1,2,455130.4729269,455573.7531524
1,0.307611400028691,,no flicker,Erinnern,2,1,455139.920927,455380.2650714
0,0.472998499986716,unrelated,,Vergessen,2,2,455604.8054434,456449.8005479
0,0.278418500034604,,no flicker,Erinnern,2,2,455615.6726041,456348.3764852
1,0.216621200030204,,no flicker,Erinnern,1,1,455624.953738,456197.5036875
0,1.77710130001651,unrelated,,Vergessen,1,2,455635.7134717,456501.8084617
1,0.2868684999994,,no flicker,Erinnern,2,2,455644.9770854,456225.7210547
0,0.300557399983518,,no flicker,Erinnern,1,1,455654.5924423,456269.9608945
0,2.07485610002186,unrelated,,Erinnern,1,1,455663.7453106,456252.8801061
1,0.265472099999897,unrelated,,Erinnern,2,2,455673.8328188,456465.2324333
NaN,NaN,unrelated,,Vergessen,2,1,455683.1845822,456420.5683227
0,0.272434600046836,unrelated,,Erinnern,1,2,455692.5453942,456341.5034547
1,1.04065510001965,,no flicker,Vergessen,2,1,455702.825203,456146.5081527
0,0.58685439999681,,no flicker,Erinnern,1,2,455711.9534729,456430.9367957
0,0.240737599960994,,no flicker,Erinnern,1,2,455721.440667,456232.6647182
1,0.670565199980047,,no flicker,Erinnern,2,1,455732.2006491,456324.8879023
0,0.288633899996057,unrelated,,Erinnern,2,1,455741.6247515,456239.3291613
1,0.644583399989642,unrelated,,Erinnern,1,1,455750.9366579,456183.4247475
1,0.232545699982438,unrelated,,Erinnern,1,2,455760.1532286,456176.7844472
1,0.275160799967125,,no flicker,Erinnern,2,1,455770.6574421,456494.5761972
0,0.221233099990059,,no flicker,Erinnern,2,2,455780.3608781,456368.8883852
NaN,NaN,unrelated,,Vergessen,2,1,455789.7215138,456154.4167942
1,0.264805399987381,,no flicker,Erinnern,1,2,455799.3606107,456458.1998687
0,0.73614599998109,unrelated,,Erinnern,2,2,455808.8482733,456285.5041059
0,0.676596499979496,,no flicker,Erinnern,1,1,455818.5052969,456361.8561469
0,0.459056599996984,unrelated,,Vergessen,1,2,455828.0725466,456487.5128743
1,0.340691299992613,unrelated,,Erinnern,2,1,455839.081203,456413.6247305
0,0.302476799988654,,no flicker,Erinnern,1,1,455848.9767983,456383.0488642
0,0.703386700013652,,no flicker,Erinnern,2,1,455858.6331894,456389.6560972
1,0.263528600044083,unrelated,,Vergessen,2,2,455868.8564569,456163.32848
NaN,NaN,,no flicker,Vergessen,2,2,455879.0571522,456276.6810996
0,0.274600000004284,unrelated,,Erinnern,1,1,455889.0414004,456170.1041617
0,0.321179800026584,,no flicker,Erinnern,1,2,455898.7052401,456246.0812202
1,1.50772410002537,unrelated,,Erinnern,1,1,455909.0564099,456333.5371197
NaN,NaN,unrelated,,Vergessen,1,1,455918.5930867,456478.6247648
NaN,NaN,,no flicker,Vergessen,1,1,455928.3767022,456299.6880813
0,1.73706979997223,unrelated,,Erinnern,1,2,455938.4404479,456261.7450717
1,0.288256499974523,unrelated,,Erinnern,2,2,455947.6647032,456355.3290685
0,0.331179199973121,,no flicker,Erinnern,1,2,455956.7844749,456292.952938
NaN,NaN,,no flicker,Wissen,1,1,455966.1845376,456217.0723061
0,0.354838099970948,,no flicker,Erinnern,1,2,455975.8246057,456406.2559976
NaN,NaN,unrelated,,Vergessen,2,1,455985.2732631,456396.8809428
1,0.292504800017923,unrelated,,Erinnern,1,1,455994.5293112,456204.0646537
0,2.73729119997006,,no flicker,Vergessen,2,2,456005.5128407,456438.1767437
1,0.915458000032231,,no flicker,Erinnern,2,1,456016.9051895,456317.2491271
1,1.092697999964,,no flicker,Erinnern,2,2,456026.5922807,456308.7043189
1,1.14596809999784,unrelated,,Erinnern,1,2,456036.1766412,456375.2970899
0,0.219318000017665,related,,Erinnern,2,1,456046.0810927,456210.592675
1,0.271931700001005,,flicker seen,Erinnern,2,2,456055.7689373,456471.8886835
0,0.278155700012576,unrelated,,Erinnern,2,1,456066.5452135,456190.6728446
