recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.06644060000008,unrelated,,Erinnern,2,2,1763.4783031,2355.5647842
0,2.88311949999979,unrelated,,,2,1,1773.9346419,2305.3021262
1,2.10804450000023,,no flicker,Erinnern,2,2,1783.8386383,2607.0057683
1,0.628340199999911,,no flicker,Erinnern,1,2,1793.8866227,2440.1259191
1,1.12476199999992,,no flicker,Erinnern,1,2,1804.4223295,2463.2700125
1,0.488125800000034,unrelated,,Erinnern,1,1,1814.0700407,2547.7898535
1,0.902699800000391,,no flicker,Wissen,1,2,1824.5992155,2504.8775512
0,1.73992420000013,unrelated,,Wissen,1,1,1835.1189258,2287.4301037
1,1.23100850000037,unrelated,,Erinnern,2,1,1845.1587229,2371.2150558
0,0.518652499999916,unrelated,,Erinnern,2,2,1856.390529,2513.6143668
1,1.02232960000038,,no flicker,Erinnern,2,2,1866.734681,2447.6704142
0,0.558483400000114,,no flicker,Erinnern,2,2,1877.2468928,2522.8460298
1,2.19242739999981,unrelated,,Erinnern,2,1,1886.8954409,2387.6948424
0,1.03238089999968,,no flicker,Vergessen,2,2,1898.0312431,2363.8782514
0,1.46291780000001,unrelated,,Wissen,2,1,1907.814278,2423.2702511
1,0.592075499999737,unrelated,,Wissen,1,1,1918.8304573,2616.2457979
1,1.08533130000023,,no flicker,Erinnern,1,2,1928.7338968,2296.9578271
NaN,NaN,unrelated,,Wissen,1,2,1938.7900922,2589.7817644
1,0.521246499999961,unrelated,,Erinnern,1,2,1948.7254742,2530.461703
0,1.98548759999994,,no flicker,Erinnern,1,1,1958.4309367,2640.046062
1,1.9758023000004,,no flicker,Erinnern,2,1,1968.4374831,2630.7432896
1,2.9169566999999,,no flicker,Wissen,1,1,1978.8623399,2248.1658864
0,1.1539514000001,,no flicker,Vergessen,2,1,1988.8552903,2598.3198434
1,2.11849459999985,,no flicker,Wissen,1,2,1998.4868626,2269.541653
1,1.13237769999978,unrelated,,Erinnern,1,2,2008.2858792,2455.4788992
1,0.704395100000056,,no flicker,Erinnern,1,1,2018.709541,2471.9425316
1,1.20778240000027,unrelated,,Erinnern,2,2,2029.1497146,2259.680288
1,2.4196608000002,,no flicker,Erinnern,2,2,2040.7508609,2479.0298587
1,0.444611699999768,unrelated,,Erinnern,2,2,2051.9814614,2582.6851639
1,0.810107699999662,unrelated,,Erinnern,2,1,2062.4135966,2556.5737218
1,0.745253300000059,,no flicker,Erinnern,2,2,2072.9174971,2316.6126091
NaN,NaN,unrelated,,,1,1,2082.541579,2237.1910165
0,0.531120300000111,unrelated,,Erinnern,1,1,2093.7013748,2408.2059675
0,1.14549090000037,unrelated,,Erinnern,2,1,2103.9105968,2379.5020652
NaN,NaN,,no flicker,Vergessen,1,2,2113.8773471,2572.301397
0,1.60074570000006,unrelated,,Wissen,1,1,2124.3770877,2227.1915768
1,0.579490000000078,,no flicker,Erinnern,1,2,2134.454361,2623.0543368
1,0.714637000000039,,no flicker,Erinnern,2,1,2144.3268309,2415.4948014
0,1.07791589999988,unrelated,,Vergessen,2,2,2704.7220954,3633.5723562
1,1.26555559999997,,no flicker,Wissen,2,2,2715.9094399,3521.7425241
1,1.69590900000003,,no flicker,Wissen,1,1,2726.5736655,3350.5493588
0,0.889553800000158,,,Wissen,1,2,2736.4542046,3693.2761884
1,2.90021759999991,,no flicker,Wissen,2,2,2747.9471031,3381.3338975
1,1.24819329999991,,flicker seen,Erinnern,1,1,2757.9338762,3432.917166
1,0.447676199999933,unrelated,,Erinnern,1,1,2767.1899704,3418.6532527
NaN,NaN,unrelated,,Vergessen,2,2,2778.5733425,3650.1404427
1,0.746433300000263,unrelated,,Erinnern,2,1,2789.3658013,3606.348325
NaN,NaN,unrelated,,Vergessen,1,2,2799.2938972,3511.8459376
NaN,NaN,,no flicker,Vergessen,2,1,2810.1986727,3290.5274965
0,1.48132840000017,,no flicker,,1,2,2820.1986606,3614.7328157
1,0.951579499999752,,no flicker,Wissen,1,2,2829.6210578,3391.0853468
0,1.27455849999978,,no flicker,Wissen,2,1,2840.2218695,3493.2773561
NaN,NaN,unrelated,,Vergessen,2,1,2850.173541,3398.5892366
1,2.34626909999997,unrelated,,Vergessen,1,1,2861.1504205,3332.4536791
1,0.639417500000036,unrelated,,Erinnern,1,2,2871.9664461,3324.4459215
0,0.401017700000011,,no flicker,Vergessen,2,1,2882.4947143,3686.3645157
1,1.62327599999981,,no flicker,Erinnern,2,2,2892.1267002,3547.6284429
1,1.03599649999978,related,,Erinnern,2,1,2903.3497037,3300.6774231
1,1.22391339999967,,no flicker,Erinnern,1,2,2913.9904774,3642.6206001
1,0.723703099999966,unrelated,,Erinnern,2,2,2924.8145721,3450.4852397
1,0.871260599999914,,no flicker,Erinnern,1,1,2935.6145063,3540.0134325
1,1.3971547000001,unrelated,,Erinnern,1,2,2945.3258952,3678.2281982
1,1.03614049999987,unrelated,,Wissen,2,1,2955.3416783,3598.693174
0,1.41469630000029,,no flicker,Wissen,1,1,2966.2211819,3566.5405272
1,0.499912899999799,,no flicker,Erinnern,2,1,2976.2455853,3574.2605771
1,1.08754539999973,unrelated,,Wissen,2,2,2986.9734922,3308.2133243
1,1.07648250000011,,no flicker,Erinnern,2,2,2998.830408,3441.6140569
1,1.58520700000008,unrelated,,Wissen,1,1,3008.7100816,3316.3570938
NaN,NaN,,no flicker,Vergessen,1,2,3018.7814152,3409.8693016
NaN,NaN,unrelated,,Vergessen,1,1,3029.7735715,3501.5730982
1,1.33020149999993,unrelated,,Erinnern,1,1,3040.9409614,3670.5645316
NaN,NaN,,no flicker,Vergessen,1,1,3051.8303829,3468.4060744
1,0.468785400000343,,,Erinnern,1,2,3062.1887282,3425.4853094
NaN,NaN,unrelated,,Vergessen,2,2,3073.6543265,3531.1486772
0,2.45500440000023,,no flicker,Wissen,1,2,3083.4537224,3457.8775391
1,0.779133399999864,,no flicker,Erinnern,1,1,3093.6858841,3374.3255375
0,0.352357199999915,,no flicker,Erinnern,1,2,3104.0927362,3591.4540171
1,1.30881800000043,unrelated,,Erinnern,2,1,3115.0062226,3583.260171
1,1.42789880000009,,,Erinnern,1,1,3125.3181624,3358.9253045
NaN,NaN,,,Vergessen,2,2,3136.6847472,3624.7524284
1,0.507692600000155,,no flicker,Erinnern,2,1,3148.0382544,3486.2942104
0,0.672197300000335,,no flicker,Erinnern,2,2,3159.6059627,3477.6852703
NaN,NaN,unrelated,,Vergessen,1,2,3171.0460503,3556.5011962
1,0.814508299999943,unrelated,,Erinnern,2,1,3181.8225137,3367.133141
NaN,NaN,,no flicker,Vergessen,2,2,3191.7178082,3660.2122533
1,1.38790149999977,unrelated,,Erinnern,2,1,3201.9025916,3341.7007793
