recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.347552600000199,unrelated,,Erinnern,1,2,24484.770967,24671.3063796
0,0.546818900002108,unrelated,,Erinnern,2,2,24494.2913028,24982.8982243
1,0.27190999999948,unrelated,,Erinnern,1,2,24504.0353398,24801.9321084
1,1.27069720000145,,no flicker,Erinnern,2,2,24513.4022862,24904.8906135
1,2.26286059999984,,no flicker,Wissen,1,1,24522.6112368,24896.1380394
1,0.412178999999014,unrelated,,Erinnern,1,2,24531.7543684,24963.3545048
1,0.255853799997567,,no flicker,Erinnern,1,2,24541.4596441,24808.2748499
1,0.288483299998916,unrelated,,Erinnern,2,1,24553.0830162,24685.8421445
0,0.347986200002197,unrelated,,Erinnern,2,1,24562.706436,24724.3866906
1,0.352937499999825,,no flicker,Erinnern,2,2,24572.3861508,24788.9613133
