recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.13181679998524,unrelated,,Erinnern,1,1,1800986.6643788,1801163.1758117
1,0.831932400120422,unrelated,,Erinnern,1,1,1800996.4407515,1801178.9029906
0,1.10865620011464,,no flicker,Erinnern,1,2,1801006.6717615,1801136.2003869
0,2.25829999987036,unrelated,,Wissen,2,1,1801016.6961236,1801114.9038062
1,1.63002389995381,,no flicker,Erinnern,2,2,1801026.6328155,1801477.2717256
0,0.341625300003216,,no flicker,Erinnern,2,1,1801037.5110696,1801463.4397029
1,0.449384999927133,unrelated,,Erinnern,1,2,1801610.6585354,1802202.6393316
1,1.01548649999313,unrelated,,Erinnern,2,1,1801621.5991734,1802361.9268504
1,0.434145800070837,,no flicker,Erinnern,1,2,1801631.431348,1802460.1994028
1,0.360329300165176,,no flicker,Erinnern,1,2,1801641.6077203,1802154.534702
1,0.351701800012961,,no flicker,Erinnern,2,2,1801652.3427391,1802236.6320318
1,0.28387329983525,unrelated,,Erinnern,1,2,1801662.0404174,1802348.8308004
1,0.349357699975371,unrelated,,Erinnern,2,1,1801671.9675127,1802421.5426011
1,0.158781800186262,unrelated,,Erinnern,1,1,1801681.5758473,1802474.0909999
1,0.307598300045356,,no flicker,Erinnern,1,1,1801691.4154793,1802487.9827177
1,0.323686899850145,,no flicker,Erinnern,2,2,1801701.0394681,1802216.2468164
1,0.332223699893802,,no flicker,Erinnern,2,2,1801711.2241933,1802223.1422547
1,1.78417110000737,,no flicker,Erinnern,1,1,1801720.8239044,1802428.8871684
1,0.303633900126442,,no flicker,Erinnern,2,1,1801731.3432047,1802414.9668044
1,0.208786599803716,unrelated,,Erinnern,1,1,1801741.1674538,1802444.8634578
1,0.400141500169411,unrelated,,Erinnern,2,1,1801751.792047,1802229.878156
1,2.64177800016478,unrelated,,Erinnern,2,2,1801761.5600868,1802270.2870044
1,0.285764199914411,unrelated,,Erinnern,2,2,1801771.190302,1802320.8466764
1,1.15333489980549,unrelated,,Erinnern,1,2,1801780.9673744,1802437.2154454
1,0.271165500162169,,flicker seen,Erinnern,2,2,1801790.6392114,1802307.6786702
1,1.48495559999719,,no flicker,Wissen,1,2,1801800.8393939,1802391.3422044
1,0.280704200034961,unrelated,,Erinnern,2,2,1801811.1991707,1802196.0468291
1,0.302559500094503,,no flicker,Erinnern,2,1,1801820.6075166,1802369.3746239
1,0.414462800137699,unrelated,,Erinnern,2,1,1801831.4324919,1802147.2681174
1,0.272576899966225,unrelated,,Erinnern,1,1,1801841.4554384,1802209.439441
1,0.840126799885184,,no flicker,Erinnern,2,1,1801850.9596433,1802262.9510157
1,0.290995599934831,,no flicker,Erinnern,1,2,1801860.6001905,1802314.2787278
1,0.22567560011521,,no flicker,Erinnern,1,1,1801870.6717672,1802287.7107176
1,0.274208199931309,unrelated,,Erinnern,2,2,1801880.4871337,1802467.375148
1,0.401624200167134,unrelated,,Erinnern,1,1,1801890.879301,1802169.1668892
1,0.94618930015713,,no flicker,Wissen,1,1,1801901.0161313,1802327.5345234
1,1.99038729979657,unrelated,,Erinnern,1,2,1801911.3589395,1802375.8554267
NaN,NaN,,no flicker,Vergessen,2,1,1801922.0871693,1802399.1422202
1,0.256643400061876,unrelated,,Erinnern,2,1,1801931.8075123,1802342.111564
NaN,NaN,unrelated,,Vergessen,1,1,1801941.8478314,1802243.3501334
NaN,NaN,,no flicker,Vergessen,2,2,1801951.887391,1802253.6868433
1,0.432424900121987,,no flicker,Erinnern,1,2,1801961.584725,1802161.6549427
1,0.262619300046936,,no flicker,Erinnern,2,1,1801971.4152466,1802384.1907178
1,0.321081899804994,unrelated,,Erinnern,2,1,1801981.8310734,1802335.3195895
1,0.255995000014082,unrelated,,Erinnern,1,1,1801991.2948871,1802355.3985763
1,1.02125290012918,unrelated,,Erinnern,2,2,1802001.4069221,1802280.2226165
1,0.938777100061998,unrelated,,Erinnern,2,2,1802011.4319378,1802480.5668928
1,0.425202500075102,,no flicker,Erinnern,1,2,1802021.104458,1802175.9423935
1,0.270358499838039,unrelated,,Erinnern,1,2,1802031.1121167,1802407.9985597
1,0.377977000083774,unrelated,,Erinnern,1,1,1802040.9109459,1802301.055201
NaN,NaN,,no flicker,Erinnern,1,2,1802050.7197968,1802451.4629771
1,0.299284599954262,,no flicker,Erinnern,2,2,1802060.5506705,1802189.4715617
1,0.323489200090989,,no flicker,Erinnern,2,1,1802070.599071,1802294.3989755
1,0.291360800154507,,no flicker,Erinnern,1,1,1802080.3031948,1802182.822767
1,0.15528540010564,unrelated,,Erinnern,1,1,1802674.3986122,1803294.3021138
1,0.345406500156969,unrelated,,Erinnern,2,1,1802685.5744512,1803224.0460134
0,0.856618900084868,unrelated,,Vergessen,1,2,1802695.5103657,1803481.0857345
1,0.253569500055164,,no flicker,Erinnern,2,2,1802705.5984203,1803425.1744566
1,2.05626280000433,,no flicker,Erinnern,1,2,1802714.9265239,1803230.4940229
1,0.240435199812055,unrelated,,Erinnern,2,2,1802725.0864183,1803362.0379626
1,0.257207800168544,,no flicker,Erinnern,1,2,1802736.2944886,1803253.4544339
1,0.284511699806899,,no flicker,Erinnern,2,1,1802745.8136244,1803313.8051839
1,0.326375399949029,unrelated,,Erinnern,1,1,1802755.4313529,1803445.3889682
1,0.238075699890032,unrelated,,Erinnern,2,2,1802766.2143516,1803390.1187335
1,0.298739199992269,,no flicker,Erinnern,2,2,1802775.9027755,1803368.7260952
1,0.258777600014582,,no flicker,Erinnern,2,1,1802785.5902588,1803355.4220286
1,0.323965500108898,unrelated,,Erinnern,2,1,1802795.53487,1803246.9034965
1,0.21186859998852,unrelated,,Erinnern,1,1,1802805.7257681,1803502.7573544
1,0.316271200077608,,no flicker,Erinnern,1,2,1802815.494854,1803217.374016
1,0.356789000099525,,no flicker,Wissen,1,1,1802825.6228984,1803239.8067931
1,0.158088600030169,unrelated,,Erinnern,1,2,1802835.7904571,1803461.1417581
NaN,NaN,,no flicker,Vergessen,2,1,1802845.7825018,1803396.6063181
1,0.271933400072157,unrelated,,Erinnern,2,2,1802855.8142997,1803509.3489356
1,0.282622700091451,,no flicker,Erinnern,1,1,1802866.1828012,1803281.26283
NaN,NaN,,no flicker,Vergessen,1,2,1802876.0700851,1803452.0936816
1,0.269372399896383,unrelated,,Erinnern,1,1,1802885.5182251,1803204.077983
1,0.385015699779615,,no flicker,Erinnern,1,2,1802895.2863895,1803515.9336394
1,0.208401200128719,unrelated,,Erinnern,1,1,1802905.0943567,1803342.3817693
1,0.151521200081334,unrelated,,Erinnern,2,2,1802915.5030683,1803375.5009333
1,0.319150799885392,,no flicker,Erinnern,2,1,1802925.8151602,1803467.566101
1,0.31769960001111,unrelated,,Erinnern,1,1,1802935.5333909,1803300.7003825
1,0.216076900018379,,no flicker,Erinnern,2,1,1802945.0061279,1803412.2847683
1,0.269332899944857,unrelated,,Erinnern,2,2,1802954.4300358,1803438.5817437
1,1.74554909998551,,no flicker,Erinnern,1,2,1802964.2072789,1803266.4863709
1,0.353052699938416,,no flicker,Erinnern,2,1,1802973.8552051,1803522.5808889
1,0.299668699968606,unrelated,,Erinnern,2,2,1802983.6941214,1803529.2857385
1,0.253799600061029,unrelated,,Erinnern,2,2,1802993.2212788,1803327.0067433
1,0.268398500047624,,no flicker,Erinnern,2,2,1803002.8781895,1803348.8304434
1,0.362975399941206,,no flicker,Erinnern,2,2,1803012.3262943,1803474.197568
1,0.259358699899167,unrelated,,Erinnern,1,2,1803022.2540134,1803307.3340553
1,0.326422399841249,,no flicker,Erinnern,1,2,1803031.9423382,1803488.5661492
NaN,NaN,unrelated,,Vergessen,2,1,1803041.5986011,1803333.4945074
1,0.589792700018734,unrelated,,Erinnern,1,1,1803052.4704082,1803431.7577716
1,0.804327300051227,,no flicker,Wissen,1,1,1803061.9991177,1803381.8144889
1,0.636897400021553,,no flicker,Erinnern,1,1,1803071.7580613,1803495.1814025
1,0.239651599898934,,no flicker,Erinnern,1,1,1803081.6700319,1803405.7336428
1,0.269427200080827,,no flicker,Erinnern,2,1,1803091.4547051,1803320.3889883
1,0.272622500080615,unrelated,,Erinnern,1,2,1803101.4621386,1803260.0230467
1,0.316362299956381,unrelated,,Erinnern,2,1,1803111.9060197,1803287.6472136
0,0.225594999967143,unrelated,,Erinnern,1,2,1803122.413949,1803274.6859373
1,0.214499199995771,,no flicker,Erinnern,2,2,1803132.030981,1803418.7904012
1,0.320083899889141,unrelated,,Erinnern,2,1,1803141.5740511,1803210.7908189
