recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
NaN,NaN,,no flicker,Vergessen,2,2,2244346.0020293,2244905.3621881
0,1.09728690003976,,no flicker,Vergessen,2,2,2244355.1867624,2244979.86675
0,1.23837269982323,unrelated,,,2,1,2244364.8909519,2244841.3793136
0,1.5938463001512,,no flicker,Vergessen,2,2,2244374.5072281,2244817.8268083
NaN,NaN,unrelated,,Vergessen,2,1,2244384.4988957,2244876.5468056
1,2.42522859992459,unrelated,,Vergessen,1,1,2244394.2187597,2245070.805421
0,1.15454640006647,,flicker seen,Vergessen,1,2,2244403.8099762,2244756.2105417
1,2.04163170000538,unrelated,,,1,2,2244413.2192663,2245041.6182094
0,0.327914599794894,unrelated,,Vergessen,1,2,2244422.6424509,2244988.1853667
NaN,NaN,,flicker seen,Vergessen,1,1,2244432.5479025,2245097.6258573
0,1.8671992002055,,no flicker,Vergessen,2,1,2244441.8835921,2245089.1549203
1,1.25466489978135,,flicker seen,Erinnern,1,1,2244452.2748581,2244714.7392675
NaN,NaN,,no flicker,Vergessen,2,1,2244463.0031701,2245052.1262224
NaN,NaN,,no flicker,Vergessen,1,2,2244472.3711407,2244731.131175
0,2.65905500017107,unrelated,,Erinnern,1,2,2244481.8672493,2244915.0260945
0,0.396540399640799,,no flicker,Erinnern,1,1,2244491.1308228,2244932.7303989
0,2.06036160001531,unrelated,,Erinnern,2,2,2244500.6918405,2244722.3706082
1,0.680903099942952,,no flicker,Wissen,2,2,2244511.3700294,2244940.3301702
0,1.04009220004082,unrelated,,Vergessen,2,2,2244520.6340466,2245034.098193
0,1.2748402999714,unrelated,,Vergessen,2,1,2244530.5387083,2245011.5460405
1,1.10867429990321,,no flicker,Vergessen,2,2,2244540.3140746,2244772.9872249
1,1.66336070001125,unrelated,,Erinnern,1,1,2244550.0586828,2244705.0885099
1,1.07567120017484,unrelated,,Erinnern,1,1,2244559.5946655,2244859.9300625
1,0.750271100085229,unrelated,,Erinnern,2,1,2244569.5704294,2244833.9307552
0,0.807886400260031,,flicker seen,Vergessen,1,2,2244579.3386566,2245026.8108789
1,0.97006249986589,unrelated,,,1,1,2244589.1716212,2244695.5786316
1,2.42441950039938,,flicker seen,Vergessen,1,2,2244598.802696,2245079.7539773
NaN,NaN,,no flicker,Vergessen,2,1,2244608.2749884,2244867.7471444
NaN,NaN,unrelated,,Vergessen,2,2,2245125.0569562,2245989.3857374
1,2.08068209979683,,no flicker,Vergessen,2,2,2245135.7948099,2245888.4418289
1,2.60898220026866,,no flicker,Wissen,1,1,2245147.5381867,2245726.0978787
1,0.377590399701148,,,Erinnern,1,2,2245159.0589011,2246042.4021173
1,0.501384200062603,,no flicker,Wissen,2,2,2245170.6180343,2245762.2566741
1,0.648755499627441,,no flicker,Wissen,1,1,2245181.1469559,2245810.6654805
1,0.35141390003264,unrelated,,Wissen,1,1,2245191.2905412,2245796.1860567
1,0.451034600380808,unrelated,,Wissen,2,2,2245200.6573556,2246006.0894122
1,0.930519400164485,unrelated,,Vergessen,2,1,2245209.937937,2245966.8881729
NaN,NaN,unrelated,,Vergessen,1,2,2245219.8992427,2245878.4806014
1,1.09043029975146,,no flicker,Wissen,2,1,2245229.6901182,2245672.357155
1,0.679726699832827,,no flicker,Wissen,1,2,2245240.242692,2245975.2418582
1,2.26260730018839,,no flicker,Vergessen,1,2,2245249.7380203,2245769.1934794
1,0.388397200033069,,no flicker,Wissen,2,1,2245259.7460521,2245864.2575025
0,0.898822600021958,unrelated,,Wissen,2,1,2245269.4341816,2245778.6256393
1,0.826150499749929,unrelated,,Wissen,1,1,2245279.5058403,2245710.9703575
1,0.337485199794173,unrelated,,Wissen,1,2,2245291.5067645,2245704.2014596
1,0.33574889972806,,no flicker,Wissen,2,1,2245301.2818629,2246035.6740119
1,0.283746300265193,,no flicker,Wissen,2,2,2245311.082037,2245915.8895359
NaN,NaN,unrelated,,Vergessen,2,1,2245321.5858816,2245680.6021316
0,0.399125999771059,,no flicker,Wissen,1,2,2245331.1299164,2245998.9613788
1,0.400558000430465,unrelated,,Wissen,2,2,2245340.7940719,2245826.1215134
NaN,NaN,,no flicker,Vergessen,1,1,2245351.0099393,2245905.9934344
1,0.406247300095856,unrelated,,Wissen,1,2,2245361.1778912,2246028.5936622
0,0.322234000079334,unrelated,,Wissen,2,1,2245370.4745305,2245960.1772286
1,0.522542600054294,,no flicker,Wissen,1,1,2245379.7693816,2245930.0018724
1,0.266591900028288,,no flicker,Wissen,2,1,2245389.968969,2245936.9945025
1,1.11024569999427,unrelated,,Wissen,2,2,2245400.0492291,2245690.0975467
1,0.955214399844408,,no flicker,Erinnern,2,2,2245409.4745036,2245817.7375352
1,0.335433600004762,unrelated,,Wissen,1,1,2245418.7697788,2245697.6174065
0,2.77405649982393,,no flicker,Vergessen,1,2,2245428.5141353,2245786.8255276
1,0.418763700406998,unrelated,,Wissen,1,1,2245438.5067308,2245871.1054228
1,0.385267000179738,unrelated,,Wissen,1,1,2245448.0362569,2246020.9051877
1,0.385171799920499,,no flicker,Wissen,1,1,2245458.0423579,2245841.1856608
1,0.551864199806005,unrelated,,Wissen,1,2,2245467.7769862,2245803.4968529
1,1.69751220010221,unrelated,,Erinnern,2,2,2245477.242775,2245896.9531971
1,0.512109499890357,,no flicker,Wissen,1,2,2245486.5778957,2245833.2416874
NaN,NaN,,no flicker,Vergessen,1,1,2245496.8740541,2245752.2892258
NaN,NaN,,no flicker,Vergessen,1,2,2245506.6509225,2245950.905198
1,0.314576100092381,unrelated,,Wissen,2,1,2245516.1310567,2245943.7603762
1,0.70588710019365,unrelated,,Wissen,1,1,2245525.4829275,2245735.2424081
1,0.473559800069779,,no flicker,Wissen,2,2,2245534.9695832,2245982.6023458
1,0.665355899836868,,no flicker,Wissen,2,1,2245544.8662903,2245856.5779224
1,2.00238419976085,,no flicker,Vergessen,2,2,2245554.1145484,2245848.041477
1,0.597781500313431,unrelated,,Wissen,1,2,2245563.6743404,2245923.0020942
NaN,NaN,unrelated,,Vergessen,2,1,2245573.3776938,2245742.5285854
1,1.1604940998368,,no flicker,Vergessen,2,2,2245582.8898881,2246012.7450497
1,0.88770839991048,unrelated,,Wissen,2,1,2245592.3457201,2245718.3209706
