recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.2507152,,no flicker,Erinnern,2,2,668.5120322,824.4079263
1,0.2335672,,no flicker,Erinnern,1,2,678.431988,966.0238366
1,0.2973611,related,,Vergessen,1,2,1151.058987,1683.57603
0,0.8558196,,flicker seen,Erinnern,2,2,1161.11253,1953.062701
1,2.5114893,unrelated,,Erinnern,2,2,1170.680054,1800.296685
1,0.3702154,,no flicker,Wissen,1,2,1180.671831,1663.422484
1,0.3014325,,no flicker,Erinnern,1,2,1191.215719,1831.519737
1,0.4590973,unrelated,,Erinnern,1,2,1200.912336,1875.150895
1,0.4845326,unrelated,,Erinnern,2,2,1210.679119,1860.93452
0,0.8870212,,no flicker,Erinnern,2,2,1220.672204,1945.294352
1,1.5043903,unrelated,,Erinnern,1,1,1230.479753,1751.319357
1,0.2708835,,no flicker,Erinnern,1,1,1239.831798,1718.03205
1,0.8084328,related,,Erinnern,2,1,1249.415137,1838.271331
0,0.4321196,,no flicker,Vergessen,2,1,1259.288294,1670.127117
1,0.3182302,,no flicker,Erinnern,1,1,1268.950871,1931.519135
1,0.5676911,unrelated,,Erinnern,2,1,1278.719119,1845.55229
1,0.2953788,,no flicker,Erinnern,2,1,1288.4325,1787.334616
1,1.2235517,unrelated,,Erinnern,1,1,1298.207899,1779.983657
1,0.2602698,,no flicker,Erinnern,1,1,1308.679686,1724.672263
1,0.3835224,,no flicker,Erinnern,2,1,1318.231625,1974.398851
1,0.412117,unrelated,,Erinnern,2,2,1328.559818,1703.704028
1,0.7824751,unrelated,,Erinnern,2,2,1338.014702,1759.071154
1,2.5936703,unrelated,,Erinnern,1,1,1347.704345,1889.560721
1,0.2757839,,no flicker,Erinnern,1,2,1357.39138,1967.878903
1,0.2677952,unrelated,,Erinnern,1,2,1367.103662,1744.671389
1,0.5086072,unrelated,,Erinnern,1,1,1376.62276,1737.632346
1,1.3751989,unrelated,,Vergessen,1,2,1386.159064,1710.375111
1,0.4608965,,no flicker,Erinnern,1,1,1395.808435,1989.271247
1,1.9948844,,no flicker,Vergessen,2,1,1405.375314,1996.191793
1,0.340374,,no flicker,Erinnern,1,2,1415.05565,1766.279879
1,1.3880859,,no flicker,Erinnern,2,1,1425.063945,1881.967125
1,0.6146758,,no flicker,Erinnern,2,1,1434.632391,1772.832672
1,2.073497,unrelated,,Wissen,2,2,1444.208496,1852.327939
0,0.4814367,unrelated,,Vergessen,2,2,1453.847472,1938.086932
1,0.400621,unrelated,,Erinnern,1,1,1463.694681,1908.239515
1,0.8787386,unrelated,,Erinnern,1,1,1473.711864,1867.904063
1,0.4033487,,no flicker,Erinnern,2,1,1483.991197,1697.022318
1,0.4312264,,no flicker,Wissen,2,2,1493.59065,1960.519894
0,2.658604,,no flicker,Vergessen,1,1,1503.151469,1898.743062
1,0.3679006,,no flicker,Erinnern,1,2,1512.887708,1824.984263
1,0.2995197,unrelated,,Wissen,2,2,1522.36746,1676.958868
1,0.7904485,unrelated,,Erinnern,2,1,1531.751182,2004.655202
1,0.4988546,,no flicker,Erinnern,1,1,1541.433701,1809.056448
1,0.3362535,,no flicker,Erinnern,2,1,1551.455741,1924.998461
NaN,NaN,unrelated,,Vergessen,1,2,1561.000329,1915.047809
1,1.606431,unrelated,,Erinnern,1,2,1570.392212,1981.263115
0,1.5004778,,no flicker,Vergessen,1,2,1579.967341,1815.84736
1,0.4649517,related,,Erinnern,2,1,1589.351322,1690.071475
1,0.2400339,,no flicker,Erinnern,2,2,1599.471494,1731.159533
1,0.3211157,unrelated,,Erinnern,2,2,1608.991471,1793.799112
1,0.2013581,unrelated,,Erinnern,2,2,2062.040094,2881.17326
1,0.7006342,unrelated,,Erinnern,1,2,2071.790735,2613.070714
1,0.2713511,unrelated,,Erinnern,1,2,2081.199667,2673.573906
1,0.2005339,,no flicker,Erinnern,1,2,2091.279028,2660.615443
0,1.0527555,,no flicker,Vergessen,1,1,2101.183049,2824.966421
1,1.2996543,,no flicker,Erinnern,2,2,2110.519036,2679.912727
1,0.3600694,unrelated,,Erinnern,1,2,2120.271132,2782.438667
1,0.4123393,unrelated,,Erinnern,1,1,2129.863602,2694.094428
1,0.2483271,,no flicker,Erinnern,1,1,2139.678947,2901.7344
1,0.3490532,unrelated,,Erinnern,2,2,2149.223581,2789.415163
1,0.2868571,,no flicker,Erinnern,2,1,2158.967751,2722.718556
0,1.3645261,unrelated,,Wissen,2,1,2168.575269,2894.133965
1,0.5018992,,no flicker,Vergessen,1,1,2178.350037,2627.750343
1,0.331291,,no flicker,Erinnern,2,1,2187.734829,2795.974409
1,0.3426477,unrelated,,Erinnern,2,2,2197.342947,2592.431253
1,0.7764973,,no flicker,Vergessen,2,1,2207.206636,2599.078429
1,0.5146113,unrelated,,Erinnern,1,1,2216.599609,2867.606441
1,1.3047362,unrelated,,Vergessen,1,1,2226.343075,2802.574228
1,0.2424265,,no flicker,Erinnern,2,2,2235.799707,2832.846947
1,0.3659405,,no flicker,Erinnern,1,1,2245.349958,2846.686428
1,0.1918606,,no flicker,Erinnern,1,1,2255.022623,2874.614015
1,0.2940369,,no flicker,Erinnern,2,1,2264.822935,2769.727865
1,0.4639949,unrelated,,Erinnern,2,1,2275.214514,2763.18243
1,0.4035812,unrelated,,Erinnern,2,1,2285.198676,2653.989706
1,1.3458504,unrelated,,Vergessen,2,2,2295.141997,2620.254464
1,0.130793,unrelated,,Erinnern,2,2,2305.39065,2647.567079
0,0.9933784,,no flicker,Vergessen,2,1,2314.958628,2735.598204
1,0.3752275,,no flicker,Erinnern,1,2,2324.974578,2687.589538
0,0.9815217,,no flicker,Vergessen,1,2,2334.774556,2839.303378
1,0.3469839,unrelated,,Wissen,1,2,2344.294682,2585.854335
1,0.7364024,unrelated,,Vergessen,1,2,2353.911206,2860.078751
1,0.376886,,no flicker,Vergessen,2,2,2364.207434,2750.102304
1,0.5307326,,no flicker,Wissen,1,2,2373.998604,2853.269349
1,0.2076921,,no flicker,Erinnern,1,1,2383.55053,2729.151077
1,0.4018584,,no flicker,Erinnern,2,1,2393.127517,2666.93394
1,0.3855128,unrelated,,Wissen,2,1,2402.990551,2640.918667
1,0.1500392,related,,Erinnern,1,1,2412.46975,2716.302495
0,0.2175168,unrelated,,Vergessen,2,2,2422.598556,2756.741658
1,0.2708656,related,,Erinnern,1,2,2432.326457,2818.270086
1,0.5182747,,no flicker,Erinnern,1,2,2442.326924,2579.174338
1,0.3375367,unrelated,,Vergessen,1,1,2452.055323,2709.815079
0,2.1861727,,no flicker,Vergessen,1,2,2461.501618,2700.839418
1,0.1827006,,no flicker,Erinnern,2,2,2470.941864,2776.158393
0,0.5770506,,no flicker,Vergessen,2,2,2480.231465,2810.63822
1,0.4032983,unrelated,,Erinnern,2,1,2489.766677,2606.46331
1,0.8759177,,no flicker,Vergessen,2,1,2499.278721,2742.934163
1,0.2763895,related,,Erinnern,1,1,2508.934159,2634.447425
1,0.2612066,unrelated,,Erinnern,2,2,2518.678527,2887.621948
