recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,0.912094500032254,unrelated,,Vergessen,2,2,600747.7614561,601400.0136145
NaN,NaN,,no flicker,Vergessen,2,2,600758.6861249,601207.7255888
1,0.544579399982467,,no flicker,Vergessen,1,2,600769.198428,601117.5662037
0,0.322135700029321,,no flicker,Erinnern,2,1,600779.566388,601267.573021
NaN,NaN,related,,Vergessen,1,1,600789.7110092,601374.4536234
1,0.496972799999639,,no flicker,Wissen,1,1,600799.6456731,601193.4452939
0,0.462018899968825,unrelated,,Erinnern,2,2,600809.5578376,601179.598072
1,1.865212899982,,no flicker,Wissen,2,2,600819.2296162,601240.581113
0,0.464533599908464,,no flicker,Erinnern,2,1,600829.1820948,601186.6213817
NaN,NaN,unrelated,,Vergessen,1,2,600839.6296187,601224.4862437
NaN,NaN,unrelated,,Vergessen,1,1,600849.8220151,601301.1739247
0,1.50923640001565,,no flicker,Erinnern,1,1,600859.950402,601274.5979976
1,0.525471000000834,,no flicker,Erinnern,1,1,600869.7011639,601055.6537357
0,1.69207009999081,unrelated,,Erinnern,1,2,600880.1334528,601366.0691342
NaN,NaN,unrelated,,Vergessen,2,1,600890.8218811,601390.9896914
1,0.315976000041701,unrelated,,Erinnern,2,2,600900.6938054,601359.4454293
0,0.729491799953394,unrelated,,Vergessen,1,2,600911.6062903,601148.8610186
0,0.819345599971712,unrelated,,Vergessen,2,1,600921.5423246,601028.6766294
NaN,NaN,,no flicker,Vergessen,2,2,600931.5493981,601292.061016
1,0.568743600044399,,no flicker,Wissen,2,1,600942.1983385,601103.6377204
0,0.544204200035892,,no flicker,Vergessen,1,2,600951.7813522,601110.6687274
1,0.327481999993324,,no flicker,Wissen,2,2,601429.1470404,602240.1161577
0,0.454470099997707,,no flicker,Erinnern,2,1,601439.3088584,602217.7324291
0,0.353477400029078,unrelated,,Erinnern,2,1,601449.0290554,602120.4609316
1,0.273686100030318,,no flicker,Erinnern,1,1,601458.4775103,602180.0444877
1,0.447093900060281,unrelated,,Erinnern,1,1,601468.0377085,602044.0614406
0,0.295408000005409,,no flicker,Erinnern,1,1,601477.6290404,602090.6852765
1,0.303214099956676,unrelated,,Wissen,2,1,601487.6138233,602030.1653397
1,0.454211400006898,,no flicker,Erinnern,2,2,601497.4137194,601991.0764733
1,0.272055699955672,unrelated,,Erinnern,1,2,601507.0460403,602173.5012609
1,0.984124300070107,unrelated,,Erinnern,1,2,601516.6138957,602036.6925734
NaN,NaN,unrelated,,Vergessen,2,2,601526.0449367,602051.044635
1,0.852275000070222,unrelated,,Erinnern,2,1,601535.4448902,602015.7562799
1,0.350142500014044,,no flicker,Wissen,2,2,601545.0701262,602280.2442825
1,0.260351700009778,,no flicker,Wissen,1,2,601554.6137615,602126.9641847
0,1.73676740005612,,no flicker,Erinnern,1,2,601563.9818722,602151.5401953
NaN,NaN,unrelated,,Vergessen,1,1,601573.6289504,602224.3640894
0,0.235209099948406,,no flicker,Wissen,1,2,601583.1974502,602186.412994
NaN,NaN,unrelated,,Vergessen,1,1,601592.4616544,601997.9325943
0,0.320569099974819,unrelated,,Erinnern,2,1,601602.2452145,602068.8762867
NaN,NaN,unrelated,,Vergessen,2,2,601611.6919639,602192.8927033
NaN,NaN,,no flicker,Vergessen,2,2,601621.2854568,602133.429265
NaN,NaN,,no flicker,Vergessen,2,2,601630.6056876,602202.1490769
NaN,NaN,unrelated,,Vergessen,2,1,601640.2134383,602081.7096494
NaN,NaN,,no flicker,Vergessen,2,2,601649.5257481,602059.9242634
1,0.572892299969681,unrelated,,Erinnern,2,1,601658.8519308,602113.0605029
0,2.4418311000336,unrelated,,Erinnern,1,1,601668.5567546,602286.8845276
NaN,NaN,,no flicker,Vergessen,1,2,601678.005575,602006.955649
NaN,NaN,unrelated,,Vergessen,1,2,601687.7412019,602263.2366349
1,0.306901999982074,unrelated,,Erinnern,1,2,601697.7010097,602211.3328992
1,0.386011000024155,,no flicker,Erinnern,1,1,601707.3492191,602311.6129856
1,0.474238599999808,,no flicker,Wissen,2,1,601717.1569411,602304.8203268
NaN,NaN,,no flicker,Vergessen,1,1,601727.0772732,601968.0851967
0,1.72596750000957,,no flicker,Erinnern,2,1,601736.8533709,602272.3889693
1,0.491907999967225,,no flicker,Wissen,1,2,601746.6130038,601984.3013272
NaN,NaN,unrelated,,Vergessen,1,2,601756.7009276,602142.5004242
1,1.12430389993824,,no flicker,Erinnern,1,1,601766.8530039,602159.5883786
1,0.380800399929285,unrelated,,Erinnern,2,2,601776.6776571,601977.6209982
1,0.282062000012957,,no flicker,Wissen,2,2,601786.3894797,602166.963461
1,0.359376100008376,unrelated,,Erinnern,2,2,601796.21305,602256.1968407
0,0.406715499935672,unrelated,,Erinnern,2,1,601806.4849081,602233.476238
1,0.488105299999006,,no flicker,Wissen,2,2,601816.3174003,602023.3725777
1,0.729198100045323,unrelated,,Erinnern,1,1,601825.7896442,601961.0285259
NaN,NaN,unrelated,,Vergessen,1,1,601835.5329384,602097.2367392
1,0.22692490008194,unrelated,,Wissen,2,1,601845.3250088,602075.3317872
NaN,NaN,,no flicker,Vergessen,1,2,601855.4615231,602246.7093289
1,0.387633400037885,unrelated,,Erinnern,1,1,601865.1649358,601954.2799365
NaN,NaN,,no flicker,Vergessen,1,2,601874.8929835,602295.8369888
0,0.261401399970055,,no flicker,Erinnern,2,1,601884.5326683,602106.5562925
NaN,NaN,,,Vergessen,2,2,602330.9066969,603144.2678835
1,0.249297200003639,,no flicker,Wissen,2,2,602342.3544906,603057.3318207
0,0.264207300031558,,no flicker,Erinnern,1,1,602351.5890313,602903.9467192
NaN,NaN,unrelated,,Vergessen,1,2,602361.316063,603197.9963639
1,0.25298260001,,no flicker,Wissen,2,2,602371.6366465,602932.1644958
NaN,NaN,,no flicker,Vergessen,1,1,602381.2199802,602975.1226011
0,0.731840499909595,unrelated,,Erinnern,1,1,602390.9391124,602960.3389808
1,0.352017599972896,unrelated,,Wissen,2,2,602400.0272974,603160.643156
0,0.471505500026979,unrelated,,Erinnern,2,1,602410.0372543,603121.8772968
1,0.506067600101233,unrelated,,Erinnern,1,2,602419.4207611,603050.6199036
1,0.33728350000456,,no flicker,Wissen,2,1,602428.8522459,602850.7555083
NaN,NaN,,no flicker,Vergessen,1,2,602438.6456149,603128.4936312
NaN,NaN,,no flicker,Vergessen,1,2,602447.7815756,602938.5312783
NaN,NaN,,no flicker,Vergessen,2,1,602457.1970685,603034.4907496
1,0.296364399953745,unrelated,,Wissen,2,1,602466.6925882,602947.3883635
1,0.338259999989532,unrelated,,Erinnern,1,1,602477.0211708,602891.0690349
0,0.304245300008915,unrelated,,Erinnern,1,2,602486.4288509,602883.8515429
0,0.349215800059028,,no flicker,Erinnern,2,1,602495.9328611,603191.4592254
0,0.277034400030971,,no flicker,Wissen,2,2,602505.4294862,603076.9639113
0,1.98311979998834,unrelated,,Erinnern,2,1,602515.1238735,602857.5319492
0,1.25783350004349,,no flicker,Erinnern,1,2,602524.7486545,603153.2764231
0,0.645080400048755,unrelated,,Erinnern,2,2,602534.485221,602993.2755672
0,0.272196100093424,,no flicker,Erinnern,1,1,602543.8692428,603070.2353032
1,0.288566900067963,unrelated,,Wissen,1,2,602553.6929502,603184.9483174
1,0.253595499903895,unrelated,,Wissen,2,1,602563.9889635,603115.5214962
1,0.271776900044642,,no flicker,Wissen,1,1,602573.3410657,603089.9562547
1,0.250187999918126,,no flicker,Wissen,2,1,602582.765228,603096.4035305
NaN,NaN,unrelated,,Vergessen,2,2,602592.3971569,602865.8438188
NaN,NaN,,no flicker,Vergessen,2,2,602602.8132611,602984.1074243
NaN,NaN,unrelated,,Vergessen,1,1,602612.1327241,602874.9483829
1,0.239078799961135,,no flicker,Wissen,1,2,602621.388353,602953.9070935
1,0.360387600027025,unrelated,,Erinnern,1,1,602630.9958303,603043.2985347
1,0.291141599998809,unrelated,,Wissen,1,1,602640.4516874,603178.4031026
NaN,NaN,,no flicker,Vergessen,1,1,602649.8769638,603006.96448
1,1.39839480002411,unrelated,,Erinnern,1,2,602659.3090155,602967.3154168
1,0.249212600057945,unrelated,,Wissen,2,2,602668.8608478,603063.8280872
1,0.300415199948475,,no flicker,Wissen,1,2,602678.3647986,603000.435705
1,0.285651700105518,,no flicker,Wissen,1,1,602688.7870861,602925.755325
1,0.256079299957491,,no flicker,Erinnern,1,2,602698.220313,603109.2592335
1,0.268172000069171,unrelated,,Erinnern,2,1,602707.5807557,603102.8444543
1,0.374434299999848,unrelated,,Wissen,1,1,602716.8280826,602910.3953506
1,0.253746900008991,,no flicker,Erinnern,2,2,602726.1556168,603137.9641582
NaN,NaN,,no flicker,Vergessen,2,1,602735.6827504,603025.2839344
NaN,NaN,,no flicker,Vergessen,2,2,602745.1311692,603016.1723016
1,0.330759400036186,unrelated,,Wissen,1,2,602754.4447907,603083.380432
NaN,NaN,unrelated,,Vergessen,2,1,602764.3236254,602916.8920998
NaN,NaN,,no flicker,Vergessen,2,2,602774.0603599,603167.0514769
1,0.237197599955834,unrelated,,Wissen,2,1,602783.4595287,602897.571857
