recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.223786800000198,,no flicker,Wissen,1,1,2116.3430007,2796.6221548
1,0.261013800000001,unrelated,,Wissen,2,1,2125.8547945,2719.7411682
1,0.462708600000042,unrelated,,Wissen,1,1,2135.4787705,2662.7814695
1,0.319988600000215,unrelated,,Wissen,1,2,2144.990429,2656.2860778
1,0.447655399999803,,no flicker,Wissen,1,2,2155.8065329,2597.6310431
0,0.239726400000109,unrelated,,Erinnern,2,2,2165.8536729,2838.6625069
1,0.986267700000099,,no flicker,Wissen,1,1,2175.7337886,2577.4936401
0,0.960428699999738,unrelated,,Wissen,2,1,2185.0227858,2632.5891875
1,0.262497600000188,,no flicker,Wissen,2,2,2195.405703,2761.9500512
1,0.313749599999937,unrelated,,Wissen,1,1,2205.3665318,2832.2697685
1,0.356855399999858,,flicker seen,Wissen,2,2,2216.414525,2618.181727
0,0.820603799999844,unrelated,,Wissen,1,1,2225.6146762,2610.4859255
1,0.508582299999944,unrelated,,Wissen,2,1,2235.4135778,2584.597671
1,1.88115590000007,,no flicker,Erinnern,1,2,2244.7186309,2851.6218928
1,0.267563999999766,unrelated,,Wissen,1,2,2254.3738419,2859.6778424
1,1.11192090000031,,no flicker,Wissen,1,2,2264.9258901,2640.046208
0,1.62460929999997,unrelated,,Erinnern,1,1,2275.2384738,2753.9331894
1,1.99590009999974,,no flicker,Erinnern,2,1,2285.2544928,2647.4301296
1,0.244036499999766,unrelated,,Wissen,2,1,2295.6535071,2726.0858675
1,0.303981300000032,,no flicker,Wissen,2,2,2306.925548,2802.9421129
1,2.08798060000026,,no flicker,Erinnern,1,1,2317.0143522,2775.0857888
1,0.397055699999783,,no flicker,Wissen,2,2,2326.6056222,2740.5258892
1,0.311075099999925,,no flicker,Wissen,2,1,2336.3350571,2570.9730859
0,2.17508969999972,unrelated,,Erinnern,2,1,2346.0454265,2822.7813159
1,0.22657479999998,unrelated,,Wissen,1,1,2356.5097485,2768.6139481
0,0.60921610000014,,no flicker,Erinnern,1,1,2365.6220335,2696.7093831
0,0.948292499999752,unrelated,,Erinnern,1,2,2376.0383301,2548.8444298
0,1.32902269999977,unrelated,,Erinnern,2,2,2387.1503989,2866.2043279
1,0.41292889999977,unrelated,,Wissen,1,2,2396.7581155,2682.7809931
0,0.239008099999864,,no flicker,Wissen,2,2,2406.2705263,2790.2215071
1,0.335623800000121,,no flicker,Wissen,1,1,2415.6304147,2783.6859232
1,0.26771030000009,unrelated,,Wissen,1,2,2426.0781757,2845.0380109
1,0.302962400000069,,no flicker,Wissen,1,2,2435.4223736,2690.1656646
0,0.590860899999825,unrelated,,Wissen,2,1,2445.0779834,2563.8927883
1,0.253626799999893,unrelated,,Wissen,2,1,2454.5908196,2604.13257
1,0.455564099999719,,no flicker,Wissen,2,2,2464.2464373,2669.4220921
