recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.22329599999648,,no flicker,Vergessen,2,1,108329.1179183,108743.0946887
1,0.580071199990925,unrelated,,Erinnern,1,1,108339.7742999,108876.6228602
0,1.09837169999082,unrelated,,Erinnern,1,1,108349.9264872,109034.1175637
1,0.463550699991174,,no flicker,Erinnern,1,1,108361.4540352,109027.4701821
1,0.912616899993736,related,,Vergessen,2,2,108371.5267244,108815.1829818
1,0.536891999989166,unrelated,,Erinnern,2,2,108381.022985,108883.7583982
0,2.07020460000786,,no flicker,Vergessen,1,2,108391.1748845,108758.6868002
1,1.80432490000385,,no flicker,Erinnern,2,1,108400.7909508,108734.4149072
0,0.708086600003298,unrelated,,Wissen,1,2,108410.6382019,108792.678157
1,1.59274559999176,unrelated,,Vergessen,2,2,108419.9825328,108966.5027165
1,0.700497400001041,,no flicker,Erinnern,1,2,108430.8147761,108944.3671435
0,0.857404199996381,,no flicker,Vergessen,2,2,108440.5740273,109003.230708
1,0.36032449999766,unrelated,,Erinnern,2,1,108450.7342349,108890.6860778
0,0.318728900005226,,no flicker,Vergessen,1,1,108459.9512751,108988.8304412
0,0.822678399999859,unrelated,,Vergessen,1,2,108471.4699527,108981.7591054
1,0.610384300001897,,no flicker,Erinnern,2,1,108481.7823344,108951.9422903
1,0.799971299988101,related,,Erinnern,1,1,108491.5829459,108823.4302985
1,0.941714300002786,unrelated,,Erinnern,2,2,108500.9749135,108838.6866877
1,0.71655670000473,,no flicker,Erinnern,1,2,108511.6548633,109011.2062
1,1.55617209999764,unrelated,,Erinnern,2,1,108522.725846,109018.4543722
1,2.12007720000111,,no flicker,Erinnern,2,2,108532.5269049,108846.782145
1,1.32424870000978,,,Erinnern,1,1,108542.9828475,108936.5423506
0,0.410911900005885,,no flicker,Vergessen,2,1,108554.2532359,109071.7661674
1,0.500507899996592,unrelated,,Wissen,1,2,108564.0141769,108914.0542768
1,1.43114420000347,unrelated,,Wissen,2,2,108574.0869371,109056.8465575
1,0.958000300001004,,no flicker,Erinnern,2,1,108584.1669922,108777.5020365
0,0.713667399992119,,no flicker,Vergessen,1,2,108594.2780953,109064.4696631
1,1.14008720000857,,no flicker,Erinnern,2,1,108603.9344419,108751.2069215
0,1.34090149999247,unrelated,,Wissen,2,2,108613.6226422,108928.4861338
1,0.860899399995105,unrelated,,Erinnern,1,1,108623.6069722,108974.3338701
1,0.563870999991195,,no flicker,Erinnern,1,1,108633.3989543,108785.1910292
1,0.585046399995917,unrelated,,Erinnern,1,2,108643.2148565,109042.1021782
1,0.415806199991493,,no flicker,Erinnern,1,2,109107.1318573,109874.8705295
1,0.55678440000338,unrelated,,Erinnern,1,2,109117.5670903,109782.4866153
0,2.53610169999592,unrelated,,Vergessen,2,1,109128.6383982,109939.0709578
1,0.643656900007045,,no flicker,Erinnern,2,1,109138.7990652,109925.2073814
1,0.447717200004263,unrelated,,Erinnern,1,1,109149.0312126,109948.0875204
1,0.345661300001666,,no flicker,Erinnern,1,2,109159.0633068,109961.2959149
1,0.365536800003611,unrelated,,Erinnern,1,1,109169.3425978,109709.0949848
0,1.09623969999666,,no flicker,Wissen,2,1,109180.4712047,109694.3426975
0,0.250865599999088,unrelated,,Vergessen,2,2,109190.5183109,109988.9351511
1,0.51306189999741,unrelated,,Erinnern,2,2,109199.7032663,109888.1180675
0,0.465691500008688,,no flicker,Vergessen,2,2,109209.2231133,109853.5835516
1,1.22450890000619,,no flicker,Vergessen,1,1,109219.9026884,109774.8303065
1,0.464812499994878,unrelated,,Erinnern,1,1,109230.7105297,109861.1915339
0,0.460809099997277,,no flicker,Vergessen,2,1,109241.3027637,109761.1754579
1,2.03919329999189,,no flicker,Erinnern,1,2,109250.9503352,109676.8333414
NaN,NaN,unrelated,,Vergessen,2,2,109261.1902334,109915.4625329
0,0.920430199999828,,no flicker,Vergessen,1,2,109270.9583203,109803.1350484
0,0.447682600002736,unrelated,,Erinnern,1,1,109280.5275752,109881.4633587
1,0.897297000003164,,no flicker,Erinnern,1,2,109290.7426528,109723.6548227
1,0.610949099995196,unrelated,,Erinnern,1,1,109300.4151359,109796.3187971
1,0.337220000001253,unrelated,,Vergessen,2,1,109309.9983158,109908.7900418
0,0.456093500004499,,no flicker,Vergessen,2,1,109320.5263578,110002.2474062
1,0.378677399989101,,,Erinnern,1,1,109330.9583085,109954.7506197
1,0.734025900004781,,no flicker,Wissen,2,2,109342.2159798,109846.3914783
1,0.326285600007395,unrelated,,Wissen,2,2,109351.7592937,109816.9664813
1,0.783507599990116,,no flicker,Erinnern,1,2,109361.646342,109824.6310749
1,0.442257600006997,unrelated,,Erinnern,2,2,109371.3183331,110016.2467956
1,0.765887500005192,unrelated,,Wissen,1,1,109381.0467513,109715.8871766
1,0.474906900009955,unrelated,,Erinnern,1,2,109391.0790556,109995.3351725
1,1.75009520001186,,no flicker,Erinnern,2,2,109400.6467524,109685.5273277
0,0.314064300007885,unrelated,,Vergessen,2,1,109411.0151723,109932.4470847
0,0.371086099999957,,no flicker,Wissen,2,1,109422.3908777,109768.0392496
0,0.502398099997663,,no flicker,Vergessen,1,2,109432.7101563,109901.7428494
1,2.27953239998897,,no flicker,Erinnern,2,2,109442.5681003,109738.0546698
1,0.565715000004275,,no flicker,Erinnern,1,2,109452.3989481,109702.159282
0,1.03685979999136,related,,Vergessen,1,1,109462.2311254,109981.5835063
1,0.632029500004137,unrelated,,Erinnern,2,2,109471.7989361,109789.4474485
1,0.334643599999254,unrelated,,Erinnern,2,2,109482.7831085,109731.1350322
1,0.463366299998597,,no flicker,Erinnern,2,1,109494.3912971,109839.4952216
1,0.487403999999515,unrelated,,Erinnern,1,1,109504.8706429,109974.878459
1,0.72087289999763,unrelated,,Erinnern,1,2,109514.9183968,109967.8778862
0,0.24210149999999,,no flicker,Vergessen,2,2,109524.5824367,109832.4543082
1,0.69193629999063,,no flicker,Vergessen,1,1,109534.1426254,109867.991611
1,0.579966399993282,unrelated,,Erinnern,2,1,109544.0624016,109754.1915159
1,0.916330199994263,,no flicker,Erinnern,1,2,109553.6714709,109746.6469617
1,0.416505900007905,unrelated,,Wissen,1,1,109563.3594832,109810.182589
1,0.337995599998976,unrelated,,Erinnern,2,1,109574.8152607,110009.5994656
1,0.742426100012381,,no flicker,Erinnern,2,1,109585.102861,109894.783513
