recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.54445489999989,,no flicker,,2,2,1267.7659999,1658.3659201
1,1.74119470000005,,no flicker,Wissen,2,1,1277.9738997,1450.8221702
1,0.729632699999911,,no flicker,Erinnern,1,2,1287.8297669,1460.382152
1,0.627515700000004,,no flicker,Wissen,2,2,1797.343482,2688.5550948
0,1.75928890000023,,no flicker,Erinnern,2,1,1807.5177257,2663.4835655
1,1.95920330000035,unrelated,,Vergessen,2,1,1817.4613899,2553.5243545
1,0.546307699999943,,no flicker,Wissen,1,1,1828.2448681,2621.9690756
1,1.01655959999971,unrelated,,Wissen,1,1,1838.2047508,2466.8358749
1,1.91161999999986,,no flicker,Erinnern,1,1,1848.884528,2516.7562278
1,0.551685599999928,unrelated,,Wissen,2,1,1859.2138267,2450.4442859
1,0.527220500000112,,,Wissen,2,2,1870.596503,2407.6100086
1,2.69225559999995,unrelated,,,1,2,1881.9805024,2610.7232148
1,0.607287700000143,,,Wissen,1,2,1892.6682273,2458.7643025
1,0.841501599999901,unrelated,,Wissen,2,2,1904.1348276,2474.8593905
1,1.2778545000001,unrelated,,Erinnern,2,1,1914.1174871,2432.5155443
1,0.428718199999821,,no flicker,Wissen,2,2,1924.2524973,2727.1557176
1,0.683637600000111,,no flicker,Wissen,1,2,1934.260456,2562.21934
1,2.50851169999987,,no flicker,Erinnern,1,2,1944.1807118,2584.5408058
1,1.16588929999989,unrelated,,Wissen,1,1,1953.8363705,2671.8274417
1,0.489638399999876,,no flicker,Wissen,1,2,1964.4445308,2629.2512842
0,1.06386040000007,unrelated,,Wissen,1,1,1974.3403428,2415.0301479
1,0.488708200000019,related,,Wissen,2,1,1984.3963064,2490.9639697
1,1.8704487,unrelated,,Erinnern,2,2,1994.4521646,2636.7241047
1,0.464271000000281,,no flicker,Wissen,2,2,2004.8603163,2569.6282343
0,2.3112572,,no flicker,Erinnern,2,2,2015.0367001,2645.7874741
1,0.438504700000067,unrelated,,Wissen,2,1,2026.053258,2508.1642523
1,0.673625500000071,,no flicker,Wissen,2,2,2036.4601656,2483.0127891
1,0.418942900000275,unrelated,,Wissen,2,1,2046.3001184,2545.9162427
1,0.488220300000194,unrelated,,Wissen,1,1,2057.605047,2734.5229872
1,1.63394220000009,,no flicker,Wissen,1,2,2067.6288153,2423.3964023
1,0.463239200000316,unrelated,,Wissen,1,2,2077.8043588,2712.0990369
0,1.67467420000003,unrelated,,Erinnern,1,2,2088.5411263,2654.8040159
1,0.429827800000112,,no flicker,Erinnern,1,1,2098.8602797,2757.0677807
1,0.590458000000126,,no flicker,Erinnern,2,1,2108.8206805,2749.612313
1,0.749804699999913,,no flicker,Wissen,1,1,2118.675346,2381.2837113
1,0.431062000000111,,no flicker,Wissen,2,1,2128.7474403,2719.5235633
0,2.47110189999967,,no flicker,,1,2,2138.9328047,2396.6595987
1,0.425969600000371,unrelated,,Wissen,1,2,2149.4208415,2577.1715509
0,2.12985089999984,,no flicker,Erinnern,1,1,2159.8042396,2594.082517
1,0.724234000000251,unrelated,,Wissen,2,2,2170.2849326,2388.940321
0,0.559906599999977,,no flicker,Erinnern,2,2,2180.7168504,2603.2434987
1,1.08987639999987,unrelated,,Erinnern,2,2,2191.2135389,2704.3236802
1,2.08943290000025,unrelated,,Erinnern,2,1,2201.2447441,2679.6505113
1,1.99755759999971,,no flicker,Erinnern,2,2,2211.1407423,2440.5798672
1,0.704214800000045,unrelated,,Wissen,1,1,2221.1168124,2373.5165296
1,1.9762281999997,unrelated,,Erinnern,1,1,2231.3329335,2525.8193017
0,2.68919719999985,unrelated,,Erinnern,2,1,2241.2206633,2498.5725654
1,0.867882999999892,,no flicker,Wissen,1,2,2251.5003186,2696.3228771
1,0.565288000000237,unrelated,,Wissen,1,1,2261.9326781,2365.604877
1,0.599059099999977,,no flicker,Wissen,1,2,2272.2918564,2742.0751711
NaN,NaN,,no flicker,Erinnern,2,1,2283.3007431,2535.2842722
1,0.640486000000237,unrelated,,Erinnern,2,2,2775.1618073,3649.5541508
1,0.549229399999604,,no flicker,Wissen,2,2,2786.3157963,3548.1542664
1,0.48820250000017,,no flicker,Wissen,1,1,2797.2581576,3396.4589094
0,1.49706990000004,unrelated,,Vergessen,1,2,2806.9949094,3702.1696787
1,0.389531900000293,,no flicker,Wissen,2,2,2817.5636634,3425.0740219
0,2.58063340000035,,no flicker,Erinnern,1,1,2828.1073824,3471.3377627
1,2.04103930000019,unrelated,,Erinnern,1,1,2838.2836649,3454.5937182
1,0.286898899999869,unrelated,,Wissen,2,2,2849.9234744,3665.1292731
1,0.375477599999613,unrelated,,Wissen,2,1,2859.7868416,3626.185591
1,0.552310599999601,unrelated,,Erinnern,1,2,2870.4436751,3540.2985517
1,1.7447615000001,,no flicker,Vergessen,2,1,2880.579479,3343.8631455
0,0.502568800000063,,no flicker,Erinnern,1,2,2890.6987332,3633.7779811
1,0.399220599999808,,no flicker,Wissen,1,2,2902.2180528,3431.7858974
1,0.487488400000075,,,Wissen,2,1,2912.1396663,3525.9303044
1,0.592200000000048,unrelated,,Erinnern,2,1,2923.5551794,3439.3066433
1,0.580082799999673,unrelated,,Wissen,1,1,2933.7395348,3381.3940347
1,0.618329999999787,unrelated,,Wissen,1,2,2944.0024627,3374.1932653
1,0.975628600000164,,no flicker,Erinnern,2,1,2953.7875966,3694.6413241
1,0.437330799999927,,no flicker,Wissen,2,2,2963.6024558,3572.2819314
1,0.360348400000021,unrelated,,Wissen,2,1,2974.6269417,3352.4658265
1,0.549545599999874,,no flicker,Wissen,1,2,2984.5866602,3657.4813042
1,0.342058700000052,unrelated,,Wissen,2,2,2995.0271402,3489.2284466
0,0.50365069999998,,no flicker,Erinnern,1,1,3004.8993522,3564.4972786
1,0.35892130000002,related,,Wissen,1,2,3015.0428103,3687.3854368
0,1.16813910000019,unrelated,,Vergessen,2,1,3025.1234805,3617.5293615
1,0.738683199999741,,no flicker,Erinnern,1,1,3035.7226408,3587.3461488
1,1.19894639999984,,no flicker,Erinnern,2,1,3045.7632919,3595.6416884
1,0.570535500000005,unrelated,,Wissen,2,2,3056.8823387,3359.5861275
1,0.552181199999723,,no flicker,Wissen,2,2,3067.2504416,3481.4098501
1,0.54283069999974,unrelated,,Wissen,1,1,3077.2669614,3366.7779894
0,1.50445730000001,,no flicker,Erinnern,1,2,3087.6746076,3446.4420904
1,0.395661200000177,related,,Wissen,1,1,3097.2591982,3533.290433
1,0.431255200000123,unrelated,,Wissen,1,1,3107.1715228,3679.6012812
1,0.34780150000006,,no flicker,Wissen,1,1,3117.5312725,3504.257697
1,0.363382000000001,unrelated,,Wissen,1,2,3127.2822567,3464.3622699
1,1.68052680000028,unrelated,,Erinnern,2,2,3138.8502587,3555.7215208
1,0.488169599999765,,no flicker,Wissen,1,2,3149.7788915,3496.4585025
1,0.551082400000269,,no flicker,Wissen,1,1,3159.802375,3418.1215799
1,0.346832200000335,,no flicker,Wissen,1,2,3169.5628079,3610.4417564
1,0.384235200000148,unrelated,,Wissen,2,1,3179.6582438,3603.4337072
1,0.436690399999861,unrelated,,Wissen,1,1,3190.1942544,3403.6593402
1,1.25560240000004,,no flicker,Erinnern,2,2,3200.93092,3641.5292512
1,0.327421499999673,,no flicker,Wissen,2,1,3211.507056,3518.9064582
1,0.836053699999866,,no flicker,Erinnern,2,2,3221.2350702,3511.2818293
1,0.439248199999838,unrelated,,Wissen,1,2,3231.0020497,3579.6017088
1,0.383421199999702,unrelated,,Wissen,2,1,3241.6180274,3410.8579491
1,0.332235100000162,,no flicker,Wissen,2,2,3252.6422648,3672.0011797
1,0.904069799999888,unrelated,,Wissen,2,1,3262.45861,3388.7228224
