recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.91882889997214,,Wissen,2,4,606090.145073,607181.7387448
1,1.72143320005853,unrelated,Erinnern,4,2,606101.9403088,606728.0415967
0,1.45386619993951,unrelated,Vergessen,2,3,606111.4700313,607099.948169
0,1.10381929995492,unrelated,Vergessen,4,4,606121.7737724,607136.2465823
0,1.96630430000369,related,Vergessen,2,3,606131.6889915,607152.5367465
1,1.55992560007144,unrelated,Vergessen,1,2,606141.5821085,607190.2770853
0,1.59072840004228,unrelated,Vergessen,2,2,606152.3249517,607058.5985797
0,0.588623000076041,unrelated,Wissen,3,1,606163.8668692,607051.7572837
1,0.522796100005507,related,Erinnern,2,2,606174.0074426,606915.6363872
1,1.3689563999651,related,Erinnern,4,3,606183.988045,606779.2842475
0,2.94473039999139,unrelated,Wissen,1,3,606193.4172076,606870.8628271
0,1.99292450002395,unrelated,Vergessen,2,1,606203.4192056,606684.016502
1,1.48426210007165,unrelated,Erinnern,2,4,606214.1507796,606770.7281073
NaN,NaN,unrelated,Vergessen,4,4,606224.1912585,606905.7511738
1,0.981461300048977,related,Erinnern,1,1,606233.7318322,607021.5634882
1,0.332777100033127,unrelated,Erinnern,4,4,606243.4120334,606959.359842
0,1.12598640006036,unrelated,Vergessen,3,2,606253.3435644,607143.7439119
1,2.09721140004694,unrelated,Wissen,2,2,606264.9177286,606828.2484222
NaN,NaN,unrelated,Vergessen,2,1,606275.6463308,606795.007331
0,0.995412199990824,unrelated,Vergessen,1,2,606286.4037063,606804.050567
NaN,NaN,related,Vergessen,1,1,606295.8596659,607171.7278396
1,0.541398400091566,unrelated,Erinnern,3,3,606305.8747432,607036.2663826
0,0.477327900007367,unrelated,Vergessen,1,3,606315.7334953,606677.0654662
0,1.94188169995323,unrelated,Wissen,2,2,606325.6801282,607163.2203801
0,1.91041699994821,related,Vergessen,4,2,606336.2206932,607012.5584141
NaN,NaN,unrelated,Vergessen,1,1,606347.6184541,606932.3829871
1,0.759719500085339,,Erinnern,3,2,606358.5620213,606736.6861375
0,2.12766790005844,unrelated,Vergessen,4,3,606370.4454593,606897.1190843
0,1.98288689996116,unrelated,Wissen,3,4,606380.7845108,606699.7893414
0,2.31077639991418,unrelated,Vergessen,2,1,606390.3873707,606655.7807726
0,2.763185699936,unrelated,Wissen,3,4,606401.8421648,606993.0919802
1,0.787820200086571,unrelated,Erinnern,3,3,606413.0077813,606762.8598669
1,0.525081599946134,unrelated,Erinnern,1,1,606422.5082567,606692.6347639
1,1.5345855000196,unrelated,Erinnern,4,3,606433.0652861,607043.3215463
1,1.21995790000074,unrelated,Wissen,1,2,606444.4090156,607117.2686715
1,1.08737690001726,unrelated,Erinnern,4,1,606453.979155,606819.4347433
NaN,NaN,unrelated,Vergessen,1,4,606464.6826699,606983.3036511
1,1.34334530006163,unrelated,Erinnern,2,4,606475.6354198,606975.227207
1,2.88587140000891,unrelated,Vergessen,4,3,606485.9276986,607066.5973445
1,2.93659940001089,unrelated,Vergessen,3,2,606496.0043667,607107.8315151
1,1.55524279992096,unrelated,Erinnern,1,3,606506.080623,606811.4028565
0,2.99324429989792,related,Vergessen,2,3,606516.9300706,606853.2474208
1,2.44992539996747,unrelated,Wissen,3,2,606528.1277176,606718.2647006
1,0.917496300069615,related,Erinnern,3,3,606539.098097,606710.1933096
0,1.39888329990208,unrelated,Erinnern,4,1,606548.6575428,606787.1095431
1,0.667420499958098,unrelated,Erinnern,4,4,606558.2025605,607028.9474541
1,0.496185899944976,unrelated,Erinnern,1,4,606567.8916787,606889.7806005
1,2.14758270001039,unrelated,Erinnern,2,3,607263.9503475,608577.1702486
1,2.44547969999257,unrelated,Erinnern,2,2,607276.189468,608281.0121613
NaN,NaN,related,Vergessen,3,1,607286.4648766,608125.7546478
1,2.38292999996338,unrelated,Vergessen,2,4,607295.9332983,608064.9540085
1,2.56197190005332,unrelated,Vergessen,1,3,607306.562014,608526.8345691
1,1.29550590005238,unrelated,Erinnern,4,2,607317.1394389,608405.9264823
1,1.61107720003929,related,Wissen,1,4,607327.0501913,608255.879227
1,0.673591399914585,unrelated,Wissen,4,1,607337.2137032,608347.3977196
1,1.39661799999885,unrelated,Vergessen,1,2,607347.4589622,608056.9452402
1,1.18809579999652,unrelated,Wissen,1,3,607358.3747541,608273.3875115
0,1.2106453999877,unrelated,Wissen,1,4,607368.3608032,608247.4557424
1,0.395538400043733,unrelated,Erinnern,4,3,607379.1446492,608315.9969345
1,2.05230069998652,unrelated,Wissen,4,3,607389.1368214,608381.2499711
1,1.39771429996472,related,Wissen,4,3,607398.7885981,608081.8869693
NaN,NaN,related,Vergessen,3,1,607409.8149872,608423.0666775
1,2.34800110000651,unrelated,Wissen,1,2,607420.5032087,608448.3605184
NaN,NaN,unrelated,Vergessen,2,1,607430.0727171,608559.8641565
1,1.85746910003945,unrelated,Wissen,4,1,607440.1495004,608477.5201767
1,1.59070780000184,unrelated,Wissen,1,4,607450.0577857,608143.931786
NaN,NaN,unrelated,Vergessen,2,2,607460.3488578,608457.9229366
0,0.981159200076945,unrelated,Vergessen,2,1,607470.0883527,608195.4594806
1,0.94481670006644,unrelated,Wissen,3,3,607480.0553499,608098.2286221
0,0.597360900021158,unrelated,Vergessen,1,4,607489.9743822,608510.2997074
NaN,NaN,unrelated,Vergessen,3,2,607500.0679479,608323.0573573
1,1.77469869994093,unrelated,Wissen,3,3,607509.730756,608073.8235123
1,2.20627639989834,unrelated,Vergessen,1,1,607521.3109774,608372.2119428
1,1.2096145999385,unrelated,Erinnern,1,1,607531.2752831,608432.5807136
NaN,NaN,unrelated,Vergessen,1,1,607543.3090156,608176.3174153
1,2.42951459996402,related,Vergessen,2,4,607553.3461997,608152.7392588
NaN,NaN,unrelated,Vergessen,2,4,607562.7616535,608586.1321597
0,0.733913699979894,unrelated,Wissen,2,1,607572.6197932,608390.3982124
1,0.346607400104403,unrelated,Erinnern,2,1,607583.6118188,608331.976271
1,1.85067890002392,unrelated,Wissen,2,3,607593.2140633,608397.5227354
1,1.27686990005895,unrelated,Erinnern,2,2,607604.3346264,608090.1914802
1,1.67908999999054,unrelated,Wissen,3,2,607615.2118807,608224.1623358
1,0.831618599942885,unrelated,Erinnern,1,3,607626.2970569,608161.6224156
1,1.40632740000729,unrelated,Erinnern,4,1,607637.1016528,608290.9209713
1,0.878415700048208,unrelated,Wissen,3,1,607646.9618792,608441.0080136
1,2.55429050000384,unrelated,Vergessen,3,3,607656.9115636,608517.8710399
1,2.59130060009193,unrelated,Wissen,2,3,607666.7771238,608413.870322
1,0.870967200025916,related,Erinnern,3,4,607677.5889577,608569.813362
NaN,NaN,unrelated,Vergessen,4,4,607688.9410392,608468.489292
NaN,NaN,related,Vergessen,3,4,607699.1281946,608362.5333972
0,2.81632340000942,unrelated,Vergessen,2,3,607708.6381958,608214.1664895
1,0.82214910001494,unrelated,Erinnern,4,2,607718.2631039,608240.2389659
0,0.716704200021923,related,Erinnern,4,4,607728.0711478,608308.8518903
1,0.517026000074111,unrelated,Erinnern,3,2,607737.6597828,608233.1928337
0,2.94719079998322,unrelated,Vergessen,4,1,607748.937436,608204.6156964
0,0.83392260002438,unrelated,Wissen,1,1,607759.2633422,608503.1155286
1,1.74757019989192,unrelated,Wissen,4,4,607770.7580987,608135.5839174
0,0.686907400027849,unrelated,Vergessen,3,4,607782.6693835,608552.79202
0,2.75698589999229,unrelated,Vergessen,2,4,607792.5776242,608486.6576945
0,0.954611400025897,unrelated,Erinnern,3,2,607803.4831799,608355.0508683
1,0.54430389998015,unrelated,Erinnern,4,3,607815.8654102,608545.778757
NaN,NaN,related,Vergessen,1,2,607826.6346764,608299.2220445
1,2.9659334999742,unrelated,Vergessen,2,2,607836.2537653,608536.3308816
1,1.3885543999495,related,Erinnern,1,2,607846.2464203,608116.5075849
1,0.701098300050944,related,Erinnern,4,4,607855.8225894,608168.9122349
0,1.58023840002716,unrelated,Wissen,3,3,607866.1942257,608106.4505601
0,0.573569300002418,unrelated,Vergessen,3,4,607877.3494707,608338.791708
0,0.745589599944651,unrelated,Vergessen,4,2,607887.1935092,608495.956217
0,2.10020370001439,related,Vergessen,4,2,607898.5823326,608186.0852645
1,1.46440850000363,unrelated,Wissen,1,3,607908.9090403,608047.7792315
1,2.23141070001293,unrelated,Wissen,3,1,607918.5254474,608264.1331795
