recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.59225470002275,related,Erinnern,3,2,629315.4224209,629729.6047678
1,1.15663149999455,unrelated,Wissen,4,3,629326.1940784,629913.1164601
NaN,NaN,unrelated,Erinnern,3,4,629337.9916493,629688.5822805
NaN,NaN,related,Wissen,2,1,629349.1930964,629637.9651032
1,0.416642300086096,,Wissen,3,4,629359.0895246,630016.2901983
NaN,NaN,unrelated,Vergessen,3,3,629370.907556,629760.7563785
1,1.92810190003365,unrelated,Erinnern,1,1,629382.030642,629678.4467024
1,1.30749140004627,unrelated,Erinnern,4,3,629392.353221,630073.1143586
0,2.14480360003654,unrelated,Vergessen,1,2,629403.0683154,630154.8362846
1,1.23340299993288,related,Wissen,4,1,629413.0107688,629828.9754771
NaN,NaN,unrelated,Vergessen,1,4,629422.6775167,630006.9934174
NaN,NaN,related,Vergessen,2,4,629432.6585789,629997.9306012
1,0.318576999939978,unrelated,Wissen,4,3,629443.6964099,630100.7200843
1,1.58431629999541,unrelated,Vergessen,3,2,629454.4123814,630146.315801
NaN,NaN,unrelated,Erinnern,1,3,629466.1690025,629820.0341661
NaN,NaN,related,Vergessen,2,3,629477.8421701,629868.7657484
NaN,NaN,related,Erinnern,3,2,629487.4067904,629708.8995998
NaN,NaN,unrelated,Vergessen,3,3,629499.12569,629698.2843666
1,1.22366250003688,unrelated,Wissen,4,1,629510.5716461,629790.418971
1,1.3225761000067,,Erinnern,4,4,629521.9093209,630052.8420547
1,1.10588110005483,,Erinnern,1,4,629533.8907522,629904.8955028
0,0.825515799922869,unrelated,Erinnern,2,3,630627.0693543,631955.9971059
1,0.940601799986325,unrelated,Erinnern,2,2,630649.1523267,631645.6803464
1,1.29688389995135,related,Vergessen,3,1,630659.5591871,631479.2827401
0,2.85808659996837,related,Vergessen,2,4,630669.561537,631415.7161892
1,1.05906770005822,unrelated,Erinnern,1,3,630680.141436,631902.7197526
NaN,NaN,unrelated,Vergessen,4,2,630691.3280284,631776.9407223
1,0.935301999910735,,Wissen,1,4,630702.0876661,631617.8552053
1,1.48947090003639,unrelated,Wissen,4,1,630713.9257852,631716.058819
NaN,NaN,related,Vergessen,1,2,630724.2367583,631404.4607932
NaN,NaN,unrelated,Vergessen,1,3,630734.4807652,631635.2029115
1,2.76296239998192,unrelated,Vergessen,1,4,630745.9390799,631606.1610965
1,1.00829909997992,unrelated,Wissen,4,3,630756.0500556,631680.4074784
1,0.506536999950185,related,Erinnern,4,3,630766.0728698,631751.649016
1,0.420278300065547,related,Wissen,4,3,630776.742198,631435.1021339
NaN,NaN,unrelated,Vergessen,3,1,630787.327791,631795.6110567
0,1.48841740004718,related,Erinnern,1,2,630797.4776126,631823.1708417
1,0.35690169990994,related,Wissen,2,1,630808.458048,631938.6172373
NaN,NaN,unrelated,Vergessen,4,1,630818.8222056,631849.2088742
1,0.702131300000474,unrelated,Wissen,1,4,630828.683259,631498.7681493
1,0.564182100002654,related,Wissen,2,2,630838.5732254,631832.1641323
1,2.84239679994062,related,Erinnern,2,1,630848.2052914,631551.9092004
1,1.24634519999381,unrelated,Erinnern,3,3,630857.594509,631453.0241996
0,0.646091199945658,related,Erinnern,1,4,630867.2253912,631885.8190258
NaN,NaN,unrelated,Vergessen,3,2,630877.4857034,631688.4676117
1,1.05674230004661,related,Erinnern,3,3,630886.8567009,631426.7674756
1,0.648060499923304,related,Wissen,1,1,630897.8575947,631742.7421553
1,0.96834130003117,related,Erinnern,1,1,630908.0158397,631806.2282945
1,0.529073800076731,,Wissen,1,1,630917.7978704,631535.3142899
1,1.04340059997048,related,Wissen,2,4,630929.7542614,631506.7811146
1,1.23425139999017,related,Erinnern,2,4,630940.0711066,631964.2760129
0,1.49102570000105,related,Erinnern,2,1,630951.2993071,631760.0076452
NaN,NaN,related,Vergessen,2,1,630961.2368095,631697.9584123
1,0.910555000067689,related,Erinnern,2,3,630970.8901654,631768.4989719
NaN,NaN,related,Vergessen,2,2,630980.7132722,631442.4613734
0,1.99620399996638,unrelated,Vergessen,3,2,630991.4920004,631578.8023003
NaN,NaN,related,Vergessen,1,3,631002.5060579,631515.9316409
1,0.539085300057195,unrelated,Erinnern,4,1,631012.1715551,631653.7357971
1,1.02433789998759,related,Erinnern,3,1,631022.0737842,631814.9209548
1,1.22598129999824,related,Erinnern,3,3,631032.1224636,631894.7429667
0,1.00819550000597,unrelated,Erinnern,2,3,631041.4484357,631786.3933553
1,2.27193790010642,related,Wissen,3,4,631051.3977748,631946.3527695
1,0.596634599962272,related,Erinnern,4,4,631061.2026425,631840.7456237
0,1.64437019999605,related,Erinnern,3,4,631070.9024748,631733.4074118
0,1.79563259996939,related,Vergessen,2,3,631081.0034504,631569.5900658
1,0.748145700083114,related,Erinnern,4,2,631091.0889735,631597.870773
1,1.18496480002068,related,Wissen,4,4,631101.6372697,631672.4208573
1,1.93687089998275,related,Erinnern,3,2,631111.3925387,631588.5563889
1,0.544623799971305,related,Wissen,4,1,631122.3296562,631562.6398658
NaN,NaN,,Vergessen,1,1,631134.5387816,631876.3973418
1,1.88038230000529,related,Vergessen,4,4,631146.4328236,631488.8148277
NaN,NaN,unrelated,Vergessen,3,4,631158.0302955,631929.3934691
1,0.583037900039926,related,Erinnern,2,4,631169.4971387,631858.5732052
1,1.86990719998721,related,Erinnern,3,2,631179.1848778,631724.6009063
1,1.21195060003083,unrelated,Erinnern,4,3,631188.9210747,631921.4083775
1,2.54962319997139,related,Wissen,1,2,631199.3736554,631662.0378656
NaN,NaN,related,Vergessen,2,2,631209.2757355,631910.6563559
1,1.00526100001298,related,Erinnern,1,2,631218.7911423,631470.8296479
1,1.03308190009557,,Erinnern,4,4,631228.3695255,631527.1086102
1,2.16605369991157,unrelated,Erinnern,3,3,631240.2278234,631461.3869424
1,0.97825709998142,,Erinnern,3,4,631252.0331031,631707.3744924
NaN,NaN,related,Vergessen,4,2,631263.8502618,631866.2979248
1,0.977284500026144,related,Vergessen,4,2,631276.0483677,631544.1212267
1,0.635574799962342,related,Erinnern,1,3,631285.944715,631396.1288161
1,0.814568299916573,related,Wissen,3,1,631295.9751183,631626.8034866
