task,correct,enc_freq,enc_onset
DM,1,4,7739.67866871529
WM,1,4,7748.30172703223
WM,1,3,7757.99400676447
DM,1,1,7766.30167878141
WM,1,1,7774.89395936447
WM,1,1,7783.44009211529
DM,1,1,7792.52468139835
WM,1,4,7801.11697094753
DM,1,4,7809.56309338141
WM,1,1,7818.25538414917
WM,1,2,7826.57074466447
WM,1,4,7835.57843181529
DM,1,1,7843.77069973058
WM,1,4,7852.84760026447
WM,1,3,7861.23218884753
WM,1,3,7869.37062914753
DM,1,3,7877.96291358141
DM,1,2,7886.55519536447
WM,1,4,7895.70902359835
WM,1,2,7905.02436491364
DM,1,4,7913.63203734753
DM,1,4,7922.25509144753
WM,1,2,7930.83200469835
WM,1,1,7939.07043003058
DM,1,1,7947.56272256447
DM,1,2,7956.43192556447
WM,1,3,7965.56267469835
WM,1,3,7973.78571546282
WM,1,1,7981.9010775967
WM,1,3,7990.79337308141
WM,1,1,7999.45491696612
WM,1,3,8007.61640583223
WM,1,4,8016.28561598141
DM,1,2,8024.93943526447
DM,1,2,8033.0547857967
WM,1,3,8041.97786068306
WM,1,4,8050.27015821529
WM,1,3,8058.50857274753
DM,1,2,8066.80086628141
WM,1,2,8075.51622358141
WM,1,3,8083.66236413223
DM,1,4,8092.13924498306
WM,1,2,8100.89307621529
WM,1,2,8109.45459084917
WM,1,1,8117.72379071364
DM,1,4,8126.09299814753
DM,1,1,8134.55452531529
WM,1,1,8143.21602853058
WM,1,1,8151.60062976447
WM,1,1,8160.03136673058
WM,1,1,8168.49290003223
WM,1,2,8176.65440123058
WM,1,1,8185.23130859835
