task,correct,enc_freq,enc_onset
WM,1,3,7059.45128402646
WM,1,2,7067.83588027549
DM,1,2,7075.98199817549
DM,1,4,7084.44352552646
WM,1,2,7092.87426375487
WM,1,3,7101.21270302646
WM,1,4,7109.30497907549
WM,1,4,7117.43572113036
DM,1,2,7125.5818584039
WM,1,3,7134.04337487549
WM,1,3,7142.78182215293
DM,1,2,7151.46641687549
WM,1,4,7160.07409192646
DM,1,1,7168.38174322646
DM,1,3,7176.84324317549
DM,1,3,7185.45092550195
DM,1,2,7194.08937202646
WM,1,4,7202.58934337744
WM,1,4,7211.21239442646
DM,0,1,7219.48159120585
WM,1,4,7228.15851050195
WM,1,1,7236.32770405488
DM,1,2,7244.60460365488
DM,1,2,7253.09689175293
DM,1,2,7261.59684237549
