task,correct,enc_freq,enc_onset
WM,1,2,12105.662174813
DM,0,4,12114.0621516792
WM,1,3,12122.2159775792
DM,1,3,12130.3774823169
WM,1,1,12138.5851580338
WM,1,1,12147.1466737338
WM,1,1,12155.138955113
WM,1,3,12163.2389285546
WM,1,2,12171.623516613
DM,0,1,12180.5696551546
DM,1,4,12189.0157852377
WM,1,3,12198.6695948338
WM,1,1,12206.6003442923
WM,1,1,12214.5695416338
DM,0,4,12224.3464389338
WM,1,3,12232.5848780299
WM,1,4,12240.5848611753
WM,1,4,12249.5156002961
DM,1,3,12259.0309573338
WM,0,4,12268.2847665092
DM,0,1,12277.6770508299
WM,0,1,12286.7616542169
WM,0,2,12296.2000786377
WM,1,4,12304.5692906338
DM,0,4,12313.7384861922
DM,0,1,12322.1077067169
DM,0,1,12331.3538219923
,NaN,1,12339.453802813
WM,1,4,12349.7076204338
WM,1,3,12357.7999149792
DM,1,3,12365.9306442338
DM,1,3,12375.2075426169
DM,0,4,12383.692138313
WM,1,2,12392.5998119792
WM,1,4,12401.8690170169
DM,1,1,12411.1766703507
WM,1,2,12419.8689478546
WM,1,1,12428.1996941546
DM,1,2,12436.615051313
DM,1,2,12971.0135025923
DM,1,1,12979.6596340922
DM,1,4,12987.9903638792
DM,1,2,12996.6211247338
WM,1,2,13005.6903302922
WM,1,2,13013.9595346546
WM,1,2,13022.4287413715
DM,1,3,13031.2748721546
WM,1,1,13039.974845613
WM,1,2,13049.2594251338
WM,1,3,13057.4824876584
WM,1,1,13065.4978454338
WM,0,2,13073.436281613
WM,1,3,13081.4824128377
DM,0,1,13089.6900766715
WM,1,4,13097.8515972546
DM,1,1,13105.9746501338
WM,1,3,13114.1823378792
WM,1,4,13122.328440213
WM,0,2,13131.1745756715
WM,1,1,13141.1745428754
WM,1,1,13149.2129824754
WM,1,2,13157.0437358338
WM,1,1,13165.2590877923
WM,1,3,13174.6513752507
DM,0,2,13182.9821134922
WM,1,2,13191.6897979585
WM,0,3,13200.1897582338
DM,1,2,13209.405113413
WM,1,3,13217.482016513
WM,1,4,13225.3512313792
WM,1,3,13233.4050427923
DM,1,3,13241.4819402922
DM,0,2,13249.5126474792
WM,1,4,13257.612664213
WM,1,4,13265.6434147715
DM,0,1,13274.0741662338
DM,1,1,13283.0049149585
WM,1,2,13291.1433358299
DM,1,4,13300.312538613
WM,1,4,13309.9587034792
WM,1,2,13318.1663403377
WM,1,2,13326.0586221546
WM,1,3,13334.1893640338
WM,1,4,13342.3970332546
WM,1,1,13351.0508645754
WM,1,4,13359.1585233546
DM,1,4,13367.4815872377
WM,1,1,13376.7969462753
DM,1,4,13385.3661534754
WM,1,2,13394.3122695546
WM,1,3,13402.7967694792
DM,1,3,13410.8584077377
WM,1,3,13420.1891236922
WM,1,4,13429.096779213
WM,1,2,13438.1659955792
WM,1,1,13447.0044177923
WM,1,4,13455.1428669169
WM,1,3,13463.6736179961
WM,1,1,13472.0735825169
WM,1,3,13480.3274067715
WM,1,1,13488.4581587961
WM,1,2,13496.6812051715
WM,1,1,13504.727327913
