task,correct,enc_freq,enc_onset
WM,1,3,21884.0637069235
WM,1,3,21892.8175504809
DM,1,1,21902.3405383809
WM,1,2,21912.4636796809
DM,0,3,21922.1944438662
WM,1,4,21932.3406036426
WM,1,2,21942.1175142662
WM,1,3,21951.2482820853
WM,1,3,21960.4175053044
WM,1,1,21969.7021162088
DM,1,3,21979.9867291426
WM,1,4,21989.171339447
DM,1,2,21999.732864047
WM,1,3,22009.0713301044
,NaN,2,22018.4020945235
WM,1,1,22028.7944038426
DM,1,2,22037.8790138235
WM,1,1,22047.2328535662
WM,1,1,22056.4020685809
WM,1,1,22066.0328396044
WM,1,1,22074.9328300662
DM,1,1,22084.3251462618
DM,1,1,22094.5328389618
WM,1,4,22104.5943891809
DM,1,2,22113.7482052853
DM,1,4,22123.0251227853
WM,1,1,22131.571276547
DM,1,3,22140.6789581853
WM,1,1,22149.6866523618
WM,1,3,22158.9481795897
WM,1,3,22168.4020246618
WM,1,4,22178.2943187279
WM,1,2,22188.5020172426
WM,1,1,22198.2096714809
DM,1,3,22207.3020097853
WM,1,4,22216.7404603088
WM,1,3,22225.778920747
DM,1,3,22234.5481536853
DM,1,4,22244.0327874618
DM,1,2,22253.7634258809
WM,0,1,22262.6789115853
DM,1,1,22273.0558295235
WM,1,2,22282.2250119809
WM,0,2,22291.5558049897
,NaN,1,22300.9635058662
WM,1,4,22311.3404141088
WM,0,1,22320.5173258897
WM,1,4,22330.8711757705
WM,1,2,22340.3404069426
,NaN,4,22350.3557757897
WM,1,1,22360.778858047
DM,1,3,22369.6480854809
DM,1,1,23024.2170032809
DM,1,2,23034.293926247
WM,1,4,23043.6016183235
WM,1,2,23053.1093129618
WM,1,4,23062.0016061662
WM,1,1,23071.0323748618
WM,1,2,23081.4631234809
DM,1,2,23090.7400027809
WM,1,2,23100.1015964809
DM,1,3,23109.6552813809
WM,1,3,23119.1245707809
WM,1,1,23128.8399870809
,NaN,1,23138.4554079809
WM,1,3,23148.8476822809
DM,1,3,23157.7784959235
WM,1,2,23166.8707307809
WM,1,4,23176.1784909809
WM,1,1,23185.5246044809
WM,1,2,23193.9091674809
WM,1,3,23202.9784744618
DM,1,4,23212.024619347
DM,1,4,23221.5861477279
WM,1,1,23230.8399818897
WM,1,2,23239.4169181235
WM,1,4,23248.7706774809
WM,1,4,23257.2014266809
WM,1,3,23266.263046047
WM,1,2,23275.0322639809
DM,0,2,23284.7091961853
DM,1,4,23294.0553880235
DM,1,1,23303.2861246809
DM,1,2,23312.6937901705
DM,1,4,23322.1475375809
DM,1,3,23331.6091831618
DM,1,1,23340.7245678618
DM,1,3,23349.6860070809
WM,1,1,23358.9630000279
WM,1,3,23368.7399253618
WM,1,1,23379.3476230809
WM,1,2,23387.6091544618
WM,1,4,23396.824528847
WM,1,1,23406.1475630809
WM,1,3,23414.678362947
WM,0,2,23424.4552770088
DM,1,4,23434.4860531235
WM,1,3,23443.9706706809
DM,1,4,23454.7091156088
DM,1,3,23464.1475041809
WM,1,3,23473.3783495426
WM,0,3,23482.5629504279
WM,1,2,23493.0475626088
DM,1,2,23501.5091051618
WM,1,2,23510.8706319426
,NaN,2,23519.7783049706
DM,1,3,23530.1013907044
WM,1,2,23539.5090731853
WM,1,3,23547.8013850618
WM,1,4,23557.1243727809
WM,1,1,23566.278289147
WM,1,4,23576.009064447
WM,1,2,23585.1782745809
DM,1,2,23594.4398092705
DM,1,4,23603.5244449618
WM,1,3,23612.6936659426
