task,correct,enc_freq,enc_onset
WM,1,1,20107.0849048155
WM,1,2,20667.760738449
WM,1,2,20676.2838028323
DM,1,2,20684.5299421993
WM,1,2,20693.0683810155
WM,1,3,20701.3606711658
WM,1,1,20709.5683509987
WM,1,3,20717.8991082658
DM,1,2,20726.2221630658
WM,1,1,20734.545229749
WM,1,2,20742.799048249
DM,1,3,20751.037503849
WM,1,1,20760.0143977819
WM,1,2,20768.1913079323
DM,1,1,20776.6220724826
DM,1,1,20786.0605059987
WM,1,2,20794.8451059323
WM,1,1,20803.1374057323
DM,1,4,20811.5835386826
DM,1,1,20820.1758310658
WM,1,2,20828.721969349
DM,1,3,20836.8296400652
WM,1,1,20845.4526275832
WM,1,2,20853.7911680658
DM,1,2,20861.9834387826
DM,1,4,20871.3141939329
DM,1,3,20880.1449498826
WM,1,3,20888.944929949
DM,1,1,20897.0679844323
WM,1,2,20906.060274849
DM,1,3,20914.221795249
WM,1,2,20923.1679429329
WM,1,2,20931.4679104819
WM,1,3,20939.8063604826
DM,1,4,20947.9678848323
WM,1,3,20956.9294075993
WM,1,2,20965.537080949
DM,1,4,20973.7293763826
WM,1,3,20982.2062805826
DM,1,4,20990.7216768329
WM,1,3,20999.4370192826
DM,1,4,21007.6446935826
WM,1,3,21016.1292897826
WM,1,3,21024.3523540826
WM,1,4,21032.5754107826
WM,1,1,21040.7830891322
WM,1,1,21049.006150749
WM,1,4,21057.1984484993
WM,1,4,21065.3907371826
WM,1,1,21073.598414549
WM,1,1,21081.8830024155
DM,1,2,21090.0599131819
DM,1,3,21098.4291415826
DM,1,3,21106.8291239826
WM,1,4,21115.0829574993
DM,0,1,21123.3137210826
WM,1,1,21131.7905992155
WM,1,1,21140.0444460161
DM,1,3,21148.2675075161
WM,1,1,21156.890555349
WM,1,4,21165.1982401658
DM,1,3,21173.4366784322
WM,1,4,21182.3059097994
DM,1,3,21190.636640949
WM,1,3,21199.2289318323
