task,correct,enc_freq,enc_onset
WM,1,2,4384.50567557707
DM,1,1,4394.05207668533
WM,1,4,4403.59052174773
DM,1,2,4412.90589294773
WM,1,4,4422.3135785624
WM,1,3,4430.77509590187
WM,1,3,4439.89815773947
DM,1,3,4448.22891784773
WM,1,1,4457.6058306936
WM,1,2,4467.01350633947
DM,1,1,4475.72118717707
WM,1,2,4484.62885857067
WM,1,4,4493.6903903936
WM,1,2,4503.8134536312
WM,1,3,4512.0903776312
WM,1,1,4520.31342753947
DM,1,1,5207.70466831653
DM,1,3,5216.78927925413
WM,1,1,5226.72768307707
DM,1,3,5235.0661620936
WM,1,2,5244.88921861653
DM,1,4,5253.1584376936
DM,1,2,5262.7738371312
DM,1,1,5272.0891792936
WM,0,3,5281.92762107067
WM,1,4,5292.13530618533
DM,1,4,5301.12759817067
DM,1,4,5310.80450428533
DM,1,2,5320.11987951653
DM,1,4,5329.18909890827
WM,1,4,5337.49678075413
DM,1,4,5347.89675134773
DM,1,4,5357.36597207707
WM,1,1,5367.09669787707
WM,1,4,5377.41976987707
WM,1,3,5386.59664507707
WM,1,2,5395.88126877707
WM,1,3,5405.12739697707
WM,1,3,5413.38882957707
DM,0,4,5422.61963817707
,NaN,3,5431.68892811653
WM,1,1,5442.07352817893
DM,0,4,5450.37351431653
DM,1,1,5459.9735000936
WM,1,3,5469.55812675413
WM,1,1,5479.9119407936
WM,1,1,5488.68115821653
DM,1,1,5497.00411667707
WM,1,2,5506.41188984773
WM,1,1,5516.31179667707
WM,1,2,5524.35802740827
DM,1,3,5532.60409967707
WM,1,2,5542.45799843947
WM,1,3,5551.61183050827
WM,1,1,5559.8041191248
DM,0,1,5568.2964171936
WM,1,2,5577.94255891653
DM,1,4,5586.23484104773
WM,1,3,5596.15022211653
WM,1,2,5606.77327600827
DM,1,2,5615.97326761653
WM,1,1,5624.68093487067
DM,1,1,5633.94247060827
WM,1,4,5643.54245384773
WM,1,4,5652.37321157067
WM,1,4,5660.74243168533
WM,0,1,5669.11163327067
DM,1,1,5678.50395068533
DM,0,3,5688.23468134773
DM,1,4,5696.29621303947
WM,1,4,5706.0115838936
DM,1,4,5715.09620205413
WM,1,3,5725.4346364312
DM,1,1,5733.6576887936
WM,1,1,5743.4653674248
WM,1,2,5753.12692555413
WM,1,2,5762.28072267067
WM,1,3,5771.06534187707
WM,1,2,5779.31917060827
WM,1,2,5788.42684177067
