task,correct,enc_freq,enc_onset
WM,1,3,3761.05205912836
WM,1,2,3769.69049834743
DM,1,1,3779.22894884743
WM,1,2,3788.55199954743
DM,1,3,3796.92121308093
WM,1,2,3805.61349202836
DM,1,2,3814.23654685208
DM,1,1,3823.12883482836
DM,1,1,3832.25190358557
WM,1,4,3840.66728264743
DM,1,2,3848.92108412836
WM,1,3,3857.61337598093
WM,1,4,3866.38258604743
WM,1,1,3874.82872102836
DM,1,2,3883.27486322836
WM,1,4,3892.20560535208
DM,1,2,3900.50558954743
DM,1,4,3909.00557392836
DM,1,2,4477.85043389022
WM,1,2,4486.7504224665
DM,1,3,4495.19655210929
DM,1,3,4504.05806944279
WM,1,1,4512.78112934743
DM,1,3,4521.55034368093
WM,1,4,4530.25030138093
WM,1,2,4538.81183228558
WM,1,3,4547.18102608093
DM,1,1,4555.51181596186
WM,1,4,4564.20407774743
WM,1,4,4572.54251707115
WM,1,3,4580.73482234279
WM,1,2,4588.95787092836
WM,1,3,4597.38861729022
WM,1,3,4605.67322514743
DM,1,3,4614.4116702665
WM,1,2,4623.72702642372
DM,1,2,4632.10393082836
DM,1,1,4640.81160279022
DM,1,3,4649.67312342836
DM,1,1,4658.25002780929
WM,1,2,4666.97308618093
WM,1,4,4675.15000218093
DM,1,1,4683.56535414743
DM,1,3,4691.94994709022
DM,1,4,4700.3499340665
WM,1,3,4708.54222638093
WM,1,4,4716.87297518093
WM,1,3,4725.18063710929
WM,0,2,4733.41908252836
WM,1,3,4741.65752332836
WM,1,4,4750.71905676186
DM,1,4,4759.11903166186
DM,1,2,4767.56515758093
WM,1,2,4775.96513640929
WM,1,1,4784.20358898093
DM,1,3,4792.44204978557
DM,1,3,4800.79586114743
DM,1,1,4809.7419879665
WM,1,3,4818.52658382836
DM,1,1,4826.95736004279
WM,1,2,4835.59578182372
WM,1,1,4843.93421804743
WM,1,2,4852.14188574743
WM,1,3,4860.70340782836
WM,0,1,4869.25725276186
WM,1,3,4878.79567460929
DM,1,2,4886.97257934743
WM,1,3,4895.53409740929
WM,1,1,4903.96484218093
DM,1,4,4912.60327978093
WM,1,4,4921.72635050465
WM,1,1,4930.28019424279
WM,1,1,4938.6801614665
WM,1,3,4947.34166468093
DM,1,4,4955.56473165208
DM,1,4,4964.21855839022
DM,1,4,4973.04933226186
WM,1,4,4981.48007100465
WM,1,3,4989.75696392836
WM,1,4,4997.8646447665
WM,1,3,5006.33385708557
DM,1,2,5014.57231096186
