task,correct,enc_freq,enc_onset
DM,1,4,7080.29686603516
WM,1,4,7088.84298750549
WM,1,4,7097.61218847839
WM,1,3,7106.15833501355
WM,1,1,7114.76600037032
DM,1,3,7123.21213018388
DM,1,2,7132.25055528388
WM,1,3,7141.19670617839
WM,1,3,7150.61974914871
WM,1,3,7159.31202510549
WM,1,2,7167.99661374065
WM,1,1,7176.26582658388
DM,1,3,7184.8273349271
WM,1,2,7193.93499646226
WM,1,1,7202.58883010549
WM,1,3,7212.11187369194
WM,1,4,7221.96568826226
DM,0,3,7230.91181331904
WM,1,3,7239.35795598388
WM,1,2,7248.31946474065
DM,1,3,7256.54252203516
WM,1,1,7265.38865520549
WM,1,1,7273.71165287839
WM,1,3,7282.39629058388
WM,1,4,7290.60395358388
WM,1,4,7299.77316467033
WM,1,3,7308.04234577839
DM,0,2,7316.95774733516
WM,1,3,7325.31155898388
WM,1,4,7334.02692721355
WM,0,4,7342.6807334271
DM,1,1,7351.53456200549
WM,1,2,7360.52684468388
WM,1,2,7368.74989068388
WM,1,3,7377.10372184871
WM,1,3,7385.80369867033
WM,1,2,7394.42674624871
WM,1,4,7403.00367033516
WM,1,1,7411.41899951904
WM,1,1,7419.53437160549
DM,1,1,7935.90984054871
DM,1,2,7944.95596671355
DM,0,4,7954.15593824871
WM,1,4,7962.8405321271
WM,1,1,7971.1174305271
DM,1,2,7979.62509180549
WM,1,2,7988.65584731355
WM,1,4,7997.38658907033
WM,1,1,8005.72503397839
WM,1,2,8013.99424143516
WM,1,3,8022.3634365271
WM,1,3,8030.36342274871
WM,1,1,8038.9403083271
WM,1,4,8047.05566954065
WM,1,2,8055.34027383516
WM,1,2,8063.50178955678
WM,1,2,8071.93251597839
WM,1,2,8080.89404355678
DM,1,3,8089.54786067839
WM,1,3,8098.52474107839
DM,1,4,8107.30931087839
WM,1,2,8116.80924447839
WM,1,2,8125.11690207839
WM,1,2,8133.29375987839
WM,1,1,8141.99384307839
WM,1,2,8150.10919147839
WM,1,1,8158.77845793516
WM,1,2,8167.14765007839
DM,0,1,8175.48611355678
DM,0,4,8184.50913646226
WM,1,3,8195.05525530549
DM,1,2,8203.70908114065
WM,1,2,8212.25522213516
WM,1,1,8221.08596521355
WM,1,2,8230.34746469194
WM,1,3,8238.28590267032
WM,1,1,8247.1935682271
WM,1,2,8255.48585767032
WM,1,1,8264.97044538387
WM,1,4,8274.15503958387
WM,1,1,8283.41655390549
WM,1,4,8291.7549795271
DM,0,3,8300.6011179271
DM,0,1,8309.05494841355
WM,1,4,8317.57799634871
DM,0,2,8326.52412901355
DM,0,3,8335.3087104271
DM,1,4,8344.07793697839
WM,1,2,8354.13942090549
WM,1,3,8362.83172857033
WM,1,3,8371.45475188388
WM,1,2,8379.70858894871
DM,0,2,8388.0931715271
DM,1,3,8396.63930474065
WM,1,3,8405.88543374871
DM,0,3,8414.71617759194
DM,1,2,8423.02384580549
DM,0,4,8432.25458444871
WM,1,1,8440.98533910549
WM,1,2,8449.38531148387
DM,1,2,8458.65451544065
DM,1,3,8466.89294137581
WM,1,3,8475.59293176226
DM,1,2,8484.31597291904
