task,correct,enc_freq,enc_onset
WM,1,4,80624.876186708
WM,1,3,80633.1146295686
WM,1,2,80641.3376805554
WM,1,1,80649.6453648949
WM,1,2,80657.7376441949
WM,1,4,80666.3683991212
WM,1,1,80674.5376029817
DM,0,2,80683.0375819817
WM,1,3,80691.5990995817
WM,1,2,80699.8529208554
WM,1,2,80708.4606033686
WM,1,2,80716.5605881606
WM,1,3,80724.9605640817
WM,1,1,80733.0682302554
WM,1,2,80741.483592016
DM,1,4,80749.868199708
DM,1,4,80758.9758642686
DM,1,1,80767.3758396817
WM,1,4,80776.1604301554
DM,1,2,80784.314286108
WM,1,3,80793.0680869817
WM,1,1,80801.5296249212
WM,1,2,80809.944967608
WM,1,4,80818.4603275423
DM,1,1,80827.1295391817
WM,1,3,80835.5679788817
WM,1,4,80843.8218222212
DM,1,2,80852.1756464869
WM,1,2,80860.7833100423
WM,1,2,80869.0063650212
WM,1,3,80877.9294194554
WM,1,2,80886.1601785949
DM,1,2,80894.3832263817
WM,1,3,80903.0216665817
DM,1,1,80911.3601119949
DM,1,1,80919.7447028949
WM,1,1,80928.283133616
