task,correct,enc_freq,enc_onset
WM,1,3,15289.3997119143
DM,1,3,15297.8612208143
WM,1,4,15306.2611973175
DM,1,3,15314.9150063143
WM,1,1,15323.6226760349
WM,1,4,15332.3380242349
WM,1,4,15341.0764569143
WM,1,4,15349.5071609794
DM,1,4,15358.3533325968
WM,1,1,15367.6225271524
WM,1,4,15376.0378734318
DM,1,4,15384.8070743111
DM,1,4,15393.7455246762
DM,1,2,15402.6762609937
WM,1,3,15411.6069928143
WM,1,4,15420.483894173
WM,1,1,15428.822327173
WM,1,4,15437.2992157111
WM,1,3,15446.4068822349
WM,1,2,15454.9145430349
WM,1,4,15463.2991397762
WM,1,1,15471.9067941524
WM,1,1,15480.3760221794
WM,1,3,15488.6913533937
WM,1,2,15497.4759554587
WM,1,4,15505.9759150794
WM,1,1,15514.5143449937
DM,1,1,15522.8835586349
DM,1,1,15531.8296766143
WM,1,4,15540.5988841762
WM,1,1,15549.1911598349
WM,1,1,15557.9911326143
WM,1,1,16090.7739981349
WM,1,1,16099.1431984143
WM,1,3,16107.5893187524
WM,1,3,16116.0969880524
DM,1,2,16124.4508038349
DM,1,1,16133.2969338143
WM,1,4,16142.1507444143
WM,1,2,16150.9507125937
DM,1,1,16159.4276094143
WM,1,3,16167.9045153381
DM,1,1,16176.4352569968
WM,1,4,16184.9967624937
WM,1,2,16193.6967253524
WM,1,3,16202.0043914937
WM,1,4,16210.1658996937
WM,1,3,16218.5351176349
WM,1,1,16227.188921273
WM,1,4,16235.6196699143
WM,1,2,16244.1119509762
WM,1,4,16252.4811509937
DM,1,2,16260.8349762556
DM,0,1,16269.5426277905
WM,1,3,16278.1810614143
DM,1,3,16286.8195062143
WM,1,1,16295.2348612349
DM,1,2,16303.4271516556
WM,1,1,16312.134805273
WM,1,1,16320.4963171143
DM,1,1,16328.8962901556
WM,1,2,16337.4270364762
DM,1,3,16345.826997273
WM,1,1,16354.4038876937
WM,1,1,16362.8192561381
DM,1,4,16371.1423043794
DM,1,1,16379.8884044794
DM,1,3,16388.4498793794
DM,1,2,16397.0575446794
DM,1,2,16405.5036521794
DM,1,2,16414.1651035794
WM,1,3,16422.7266913794
WM,1,3,16431.0574792794
WM,1,3,16439.9574688794
DM,1,1,16448.2881445794
WM,1,3,16456.8804876762
WM,1,2,16465.3650706143
WM,1,3,16473.7496576937
WM,1,4,16482.3419412175
WM,1,2,16490.8649788143
WM,1,1,16499.2034169556
DM,1,4,16508.3264700349
DM,1,4,16517.3187451349
WM,1,3,16526.5648578143
,NaN,3,16535.7956084143
WM,1,3,16546.149418773
WM,1,3,16554.534006673
WM,1,3,16563.8108953349
DM,1,4,16572.7877846111
WM,1,2,16581.4262360587
WM,1,2,16590.1800350349
DM,1,1,16598.7107876556
WM,1,3,16607.749205473
DM,1,2,16616.6414890318
DM,1,4,16625.3183960175
WM,1,1,16634.1952742143
