task,correct,enc_freq,enc_onset
WM,1,2,9139.09432806845
WM,1,3,9148.87121560704
DM,1,3,9158.44043036493
DM,1,3,9797.51488846493
WM,1,4,9806.83792242634
DM,1,4,9816.19942718775
WM,1,4,9825.47631462282
WM,1,1,9834.7147201807
DM,1,1,9843.99162112634
WM,1,1,9853.4608496807
WM,1,2,9862.9838566807
WM,1,1,9872.34535870704
WM,1,4,9881.7376207807
WM,1,3,9891.04531882282
WM,1,2,9900.6606505807
DM,1,3,9910.1220704807
DM,1,4,9919.79903064563
WM,1,3,9929.32206996493
WM,0,3,9938.61432958775
DM,1,1,9948.46815636141
WM,1,2,9957.81425582986
WM,1,2,9967.06037700704
WM,1,3,9976.71418500704
DM,1,1,9985.87570326493
WM,1,4,9995.30643276141
DM,1,4,10004.9371509684
WM,1,1,10014.2986679649
DM,1,4,10023.7063144456
DM,1,2,10033.3524350456
DM,1,4,10042.9062387299
DM,1,1,10052.629286407
WM,1,3,10063.1138896807
WM,1,2,10072.3445982842
WM,1,2,10081.4830151649
DM,1,4,10090.7752940807
WM,1,3,10100.0906515614
DM,1,2,10108.9829169456
WM,1,2,10118.3751937456
DM,1,3,10127.9136262807
DM,1,3,10136.9520339263
DM,1,1,10146.6596962456
WM,1,2,10156.4211889456
WM,1,3,10166.2826565807
DM,1,2,10175.3826618263
DM,1,3,10185.0980061263
WM,1,2,10194.5056712035
DM,1,3,10204.4902458263
DM,1,1,10214.3902071421
WM,1,4,10223.7055462263
WM,1,4,10232.9209008807
WM,1,4,10242.1054796263
WM,1,4,10251.3669747685
WM,1,2,10260.436172207
WM,1,2,10269.9438396456
WM,1,4,10279.3361287421
WM,1,4,10288.5822197649
WM,1,4,10297.9437283649
DM,1,3,10307.1898380263
WM,1,3,10316.8205882035
WM,1,4,10326.2128191807
DM,1,1,10335.4974392807
WM,1,2,10345.0589330456
WM,1,4,10354.3896691263
WM,1,1,10363.6203941456
WM,1,1,10372.9203869614
DM,1,2,10381.9741608299
DM,1,2,10391.3510631263
